-3.677112000000000158e-01
-2.961557799999999796e-01
-3.124123799999999895e-01
-5.590015600000000084e-01
-4.471928499999999751e-01
-4.428682299999999739e-01
-2.561548399999999948e-01
-1.868908699999999867e-01
-3.853174000000000321e-01
