fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13
-3.1258588,-0.70728976,-0.2808947,0.11287408,0.9407296,0.5483429,0.49992275,-0.3986237,-0.8348262,0.12898767,0.35768372,0.15899467,-0.596853,0.38815308,-0.4426101
-2.3033576,-0.27780962,-0.52345085,0.39519238,0.79879606,0.3679741,0.06394548,-0.2710164,-0.5845794,0.057984035,0.59943783,-0.86359376,0.094522364,0.78352755,-0.53373164
-2.0618098,0.7521606,-0.5884377,-0.5254004,-0.32850328,0.16063233,-0.41927406,-0.24087158,0.1420474,0.008602654,-0.9276948,0.63889223,-0.22399579,0.76708907,-0.04111445
-2.1049738,0.35797566,0.09754366,-0.3072047,-0.4555126,-0.10000849,-0.20431174,0.3092859,-0.48296696,-0.30543986,-0.075556755,0.26084596,0.5923461,-0.24485973,0.12571092
-1.9236676,-0.4970103,-0.9390359,-0.11171196,0.22151689,-0.5922401,0.32577786,-0.09174156,0.4363688,-0.018122809,0.5911155,-0.58154607,-0.34170276,0.04331684,-0.20174146
-1.3285865,0.20904887,0.6287227,0.61738485,0.111278184,-0.685336,0.8422886,-0.39726925,0.091235936,-0.8484882,0.24057364,0.26834145,-0.6330402,-0.84543145,0.7380241
-1.9370987,-0.27396473,-0.85564584,-0.09968029,0.052647527,-0.88264936,0.30453134,0.5354411,0.019093381,-0.05489483,-0.09122181,0.5152369,0.043631,-0.12399792,-0.4272849
-1.892666,-0.12486589,-0.22552755,0.18419987,-0.92815393,-0.44625938,-0.48251602,-0.1507571,-0.6820878,-0.70685804,0.41166627,0.3670329,0.5551639,-0.6323178,0.68788326
-1.6182132,-0.10418141,-0.018661518,0.1783693,0.6776286,-0.55805516,0.8749416,-0.22120488,-0.09337151,-0.11852041,0.032036155,0.14057875,-0.46532178,-0.61985373,-0.1459969
-2.1071653,-0.079506874,0.062512994,0.82620573,-0.46439496,-0.35511193,0.11564538,-0.27144453,0.49753305,0.033157036,-0.16445205,-0.07486914,-0.15239024,0.36516723,-0.4873196
-2.9655616,0.49109623,0.34693608,-0.3877512,-0.4451686,0.54550487,0.109934255,0.8912809,-0.036064267,0.4115367,-0.27484712,0.6928628,-0.33123404,0.064231575,0.08795631
-1.7843721,-0.7668585,-0.76483405,-0.69508684,-0.2828588,0.32116064,0.11579136,-0.053163208,0.6872691,0.39589223,0.730423,-0.5193662,-0.3981499,0.24770795,0.44419065
-1.1418586,-0.09824859,0.42407396,0.15966713,-0.38253042,-0.57522357,-0.026237143,0.5696445,-0.6410886,0.07757887,-0.72897893,0.756773,-0.5772206,-0.7500013,0.81047446
-1.8639749,0.56162494,-0.7693984,-0.06061614,0.94566315,0.53393877,-0.18929398,-0.60760534,0.40741318,0.09886152,0.2765344,0.7746941,0.20462218,-0.3937783,-0.12680233
-2.4355545,-0.46237084,0.13245863,-0.2038933,0.91384417,0.9769923,-0.053767536,0.24646167,0.34747642,0.1937214,0.15562566,-0.22719558,-0.69007504,-0.52646905,-0.8626293
-2.9290764,-0.8312959,-0.42780936,-0.4399812,-0.120647185,0.2731658,0.6345084,0.13780434,0.6950373,-0.4049203,-0.76376116,0.24262834,-0.36278343,0.01338625,-0.5469657
-2.457772,-0.14980428,0.20889103,0.8717318,-0.16658692,-0.004197836,0.048209343,-0.6239787,-0.77423626,-0.6931323,0.6920682,0.5532679,-0.76974905,-0.13135394,0.9906999
-6.653133,0.12916501,0.25012866,-0.6250529,-0.18280143,-0.38802093,0.1422472,-0.16676603,-0.54442656,-0.59915274,-0.06540211,-0.120538004,-0.68416905,-0.052296285,-0.16696253
-1.7422446,0.745998,-0.30908763,-0.6836287,0.7368467,-0.09269138,-0.17281567,0.59443074,0.42983904,-0.4826222,-0.8722166,0.012944579,-0.2933641,-0.62981164,0.1804719
-1.992126,-0.24898922,-0.0107373,0.11893904,0.7772289,0.17181376,-0.79516083,-0.47968113,-0.29070848,-0.25702387,0.94678956,-0.59468734,-0.27472675,0.20055735,0.8181381
-1.2339371,-0.6752554,-0.018092457,-0.11070087,0.55165887,0.1540126,-0.34080294,0.19695637,-0.5247257,0.33933708,-0.595086,-0.2774211,-0.8990026,-0.70321506,0.92781496
-2.069177,0.039175484,0.22600457,0.9682172,-0.9812465,0.22325732,-0.8255434,0.1806451,0.9178783,0.18599428,0.54251105,0.6604494,-0.10178491,0.58071536,-0.70216966
-2.423743,-0.48919982,-0.048137132,0.5868907,-0.331423,0.14845516,0.64125365,0.64160573,-0.58693284,0.42619967,0.3217937,0.35231376,-0.18909192,-0.26566046,-0.23385423
-2.489283,-0.8094805,-0.05578482,0.6590281,-0.3480455,-0.10343859,-0.84556067,-0.237398,0.43564758,0.73778194,-0.09041735,-0.69593287,-0.52766466,0.7956039,-0.5009229
-1.4824629,0.35183418,-0.87381345,0.5441282,0.8303417,-0.54989773,0.3675993,-0.45504606,0.05225445,0.03344353,-0.70242894,1.5103817E-4,0.024563551,-0.79711336,0.36811197
-2.0369985,0.73131007,0.39027938,0.79492486,-0.8100283,-0.851181,0.49547476,0.84330136,0.26501685,-0.75269777,0.08502452,-0.9253903,0.18935537,0.17859082,0.0146307945
-2.6613312,-0.2401677,0.18377925,-0.68735915,0.62144196,-0.3104256,-0.6159049,0.034864325,-0.88431925,-0.70095783,0.9716791,0.58489937,-0.097881794,-0.10144231,-0.12294177
-1.4852175,-0.7448952,-0.0664878,0.40489686,0.35481372,-0.17785871,0.22951022,-0.45046654,0.459177,-0.32738364,0.028655171,-0.38281864,-0.013654264,-0.88349515,-0.16035047
-2.071428,-0.9813286,-0.22153735,0.26503313,0.16040838,-0.11602738,-0.35784736,0.35917714,-0.50842875,-0.24828838,0.62045646,0.3071298,0.35072145,-0.04703818,-0.75425047
-1.07853,-0.28997853,0.08439712,-0.11501164,-0.12302023,-0.71054757,0.2545664,-0.09463858,0.58554614,0.4045396,0.6256045,0.89501524,-0.4861693,-0.9549618,-0.25346455
-3.9598062,0.85576355,0.276611,0.6210788,0.25637674,-0.46314126,0.99669105,-0.7098011,-0.79158205,0.016474005,-0.010722399,-0.28622827,0.39858854,0.09652297,-0.8309986
-1.7408252,-0.4326865,-0.21664752,-0.07367845,0.75202906,-0.32853386,-0.2154722,-0.6845636,-0.5155939,0.23808612,0.5293204,0.08445332,0.28412485,-0.7684065,0.9599768
-2.5017517,0.36986786,-0.21223986,-0.11399367,-0.03159771,-0.987847,-0.07249656,-0.12912524,-0.15005462,-0.6564251,0.34289768,0.035920504,-0.16983151,0.7383653,-0.1410014
-2.7553968,0.83703285,0.20091459,-0.06368696,0.07692728,0.017477,0.42893538,-0.6123994,-0.11962879,-0.9535218,-0.14407742,0.1901813,-0.37754402,-0.1350974,-0.6099081
-2.258157,-0.50559276,-0.5305661,-0.6333328,-0.050701793,-0.21969323,0.28012666,-0.77960604,-0.022191048,0.1898877,0.105721846,0.118952304,0.2795888,-0.7924285,0.44769415
-1.4550325,-0.21054316,-0.8566045,0.34074152,-0.064166546,-0.8647449,0.10247524,-0.20977604,0.6409014,-0.3012235,-0.5266358,-0.103151545,-0.6330861,-0.9648396,-0.32422984
-1.8430002,0.016302384,-0.7591059,-0.84389776,-0.092162296,-0.5650353,0.58886737,0.2929715,-0.54478776,0.3588773,-0.58016276,-0.73972875,-0.6485008,0.18604584,-0.014392375
-1.0418732,-0.08851423,0.031438947,0.7984005,-0.48485675,-0.3606912,0.32500795,0.36999455,0.12867983,-0.4909225,0.09208505,0.9681557,-0.39415193,-0.9653173,0.9574087
-2.4955018,0.02095925,-0.2823989,-0.11224103,-0.012554278,-0.28848553,-0.1753469,-0.9572861,0.13214362,-0.37260064,0.5639317,0.046190023,0.08304616,0.72266924,-0.7080248
-2.0956984,-0.31565753,0.44114026,0.5727247,-0.16129477,0.86359423,-0.39243028,0.3354138,-0.8831185,-0.057847034,-0.3143346,-0.44332486,0.45140573,-0.6904204,-0.31042802
-1.9941106,-0.2398787,-0.9827243,0.1427837,-0.19995266,0.34562576,0.79582655,0.6721798,-0.042685114,0.37451652,-0.20300737,-0.8081217,-0.2284117,0.2833393,-0.31684762
-5.6196685,0.080837145,0.79203725,-0.4517978,-0.95519215,-0.4850941,0.41458213,0.4323013,-0.4680442,-0.74880093,-0.18170244,0.52048224,-0.3400294,0.051829457,-0.42036575
-1.5675565,-0.059081793,-0.23956883,0.157942,0.48754266,-0.15472364,0.27059484,0.5646909,0.60780275,0.5954599,-0.17355585,0.24124679,-0.07938247,-0.7618739,0.25462097
-2.688903,0.41501346,0.30841827,-0.034201097,0.8039901,0.67220527,-0.71770674,0.05111277,-0.35715434,0.34570676,0.75693715,0.855325,0.3652716,0.7790239,-0.19380587
-1.9829639,-0.624081,0.05964928,0.6076682,-0.05926746,-0.22857963,0.39940047,0.29555157,0.076180585,0.110861205,-0.278439,-0.0877668,-0.15694313,-0.282341,-0.24153297
