fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11
-1.0035322,0.6222972,-0.778582,0.7083911,-0.72358984,-0.6303596,0.23465909,-0.5050191,-0.7482816,-0.3992696,-0.31690747,-0.24795619,0.0513583
-1.4045061,0.043735266,-0.03705292,-0.010255218,-0.38312626,-0.7810611,0.09980058,0.40905535,0.28590593,-0.10539484,0.45169055,-0.22262673,-0.5194663
-0.28622398,-0.91328907,-0.112374194,-0.24098668,-0.5997279,-0.87912357,0.9969094,0.44444352,0.002541912,0.24493654,-0.16472292,-0.31319773,0.38657317
-1.4797496,-0.16250183,-0.6164312,0.34074113,-0.77820694,0.88218606,0.273361,-0.40647638,-0.11204493,0.08712679,-0.09431958,-0.49599794,-0.5307986
-1.4593801,0.2705623,-0.25567278,0.15665662,-0.5520935,-0.7081398,-0.20378995,0.52322114,-0.5752487,0.30741358,0.18752587,0.20937574,0.60612434
-2.0896943,-0.011464025,0.097016215,0.5197716,-0.22394712,-0.77484137,-0.29890493,0.6115963,-0.38202807,-0.6573774,0.25333405,0.29807913,0.83218026
-1.9192864,0.60362554,-0.42115027,-0.25545213,-0.22717346,-0.16690269,-0.19752206,0.46667314,-0.17858204,-0.45995477,0.27530664,-0.13205835,0.17517036
-1.8225986,-0.052900817,0.015639551,0.24038723,-0.13677067,0.36200735,-0.1505144,-0.6967333,-0.16519454,0.0411951,-0.8458784,-0.025933862,0.10069064
-0.3697284,-0.15225203,0.803839,-0.50278944,-0.36800998,0.1193732,0.9788568,-0.9516826,-0.6010895,0.7412469,0.20193666,-0.33295763,0.61913824
-0.7879961,-0.14841989,0.8998372,0.10255437,0.5495522,-0.5388951,0.58888245,-0.15742983,0.22191656,0.7033454,-0.9535122,0.51991147,-0.29451704
-14.557264,-0.39099953,-0.14421391,-0.4295888,0.3315889,-0.7412501,0.28520924,-0.5357216,-0.029666997,-0.6114768,-0.8017759,0.9986206,0.20370843
-1.7118002,-0.1866708,-0.7200737,-0.21415626,-0.19475245,0.10485868,0.70950425,0.65610015,0.009074431,-0.79233795,-0.33963606,-0.8870104,0.56623673
-1.8746324,0.6387903,0.71573704,0.09727168,0.4481521,0.14087918,-0.17450117,-0.8184918,-0.19520853,-0.035346884,-0.061626155,0.27027896,0.29867843
-1.2382356,0.049196005,0.1722821,0.22267985,0.6352681,-0.11897403,0.01917696,0.67460304,-0.5072306,-0.044910625,0.09004555,-0.4034193,-0.17356424
-0.6922785,-0.99030334,-0.20473282,-0.062433228,-0.34668002,-0.34153453,0.98318666,0.27023602,0.48199427,0.7146682,0.1661203,0.2901897,0.8534534
-1.5768809,-0.17200358,0.27781722,-0.88613486,-0.58869386,-0.4526141,-0.0116812065,0.056159522,0.67141265,0.2672627,-0.849177,0.5818955,-0.4628507
-1.0274649,0.63564676,-0.2656442,0.5451387,0.5796332,-0.50459695,0.5517347,0.1663383,0.08848051,0.6465231,-0.33204654,0.35196248,0.7312969
-1.2659905,0.0419344,0.54075927,0.079610586,0.5227745,0.26821405,0.12327786,0.20393793,0.4193791,0.4860088,0.81455266,0.69371194,0.6403126
-0.28341207,-0.50384676,-0.90833527,-0.71215534,-0.66765237,-0.09817126,-0.08075694,0.62248963,-0.63433313,0.7331661,-0.040220097,-0.39851138,0.31689954
-1.0757545,-0.36358905,0.062481396,0.8255256,0.6285257,0.6075746,0.1040673,-0.41102684,-0.07289585,-0.083654165,0.7592219,0.60587037,-0.10163822
-1.5944859,-0.34188843,0.43184075,-0.35858116,0.7726751,0.73643637,-0.34196064,0.46564987,0.401476,0.5726202,0.24607106,0.0042401017,-0.21195114
-0.87407786,0.48176318,0.22707039,-0.44811612,0.06877727,0.20559123,0.48634806,0.08685435,0.9851204,0.89094824,0.7563782,0.2417636,0.5442883
-1.4126941,-0.5498216,-0.4095244,0.29103732,0.18484771,0.09803149,0.09956261,0.6637001,-0.22171092,0.840789,-0.18932292,0.7571891,-0.18826115
-1.565816,0.03040006,0.6374192,-0.068963885,0.40684325,0.35921085,-0.25901827,-0.053122893,0.3821882,0.40121403,0.07477976,0.8903313,0.25371668
-1.0528547,0.039687894,-0.36890003,-0.10434889,-0.37172785,-0.14692205,0.27320513,-0.043750085,0.2898541,0.5439737,0.03953135,0.15110652,0.8046175
-1.4523386,0.047856748,0.41902888,-0.63262784,0.38818488,-0.59181434,-0.53714424,0.86570084,0.3401332,0.18649356,0.15011473,0.23727955,0.9754249
