fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24
-2.3233397,0.53059983,0.33120504,0.037080627,-0.46869233,0.8926327,-0.39532754,0.6464402,0.9686383,-0.43699256,-0.6299916,0.44827354,-0.6837736,0.17825764,-0.080005996,0.39904878,0.48071972,0.5828701,-0.6852678,-0.7481042,0.8148602,-0.111376435,0.84606737,-0.2834851,0.47191888,-0.40544623
-1.9209011,-0.41521576,0.021022933,-0.61858475,0.2169519,0.69830066,-0.313946,-0.65552473,0.078330584,0.41548446,0.18468434,-0.42795816,0.22617655,0.23966384,0.7537727,0.51970726,-0.3997582,-0.045546293,-0.2316229,-0.017457733,0.14734937,-0.49857396,-0.852687,0.6952908,-0.593243,-0.6771852
-2.0469651,-0.3431943,0.3178913,-0.21266021,0.74619746,0.08100126,-0.45576665,0.5372363,0.32082516,0.41134682,0.3195453,0.18994379,0.62203485,-0.34545112,-0.19392574,-0.030173296,0.066090435,0.14547515,-0.60178596,0.05035671,0.6926234,-0.34873673,0.6157964,0.27018785,-0.66369694,0.0117865205
-1.5258158,0.53144574,-0.5367872,-0.3953671,-0.09392769,0.1695983,-0.61864275,-0.22184399,-0.08281316,0.09151166,-0.11137538,-0.13851734,0.6421947,-0.6070382,0.9007277,-0.5237777,-0.012662176,-0.4103827,0.2843768,-0.44964367,0.63404137,-0.24270208,0.6098737,0.2915768,-0.071229905,-0.09336426
-1.8047534,0.71214163,0.16487107,-0.33430225,0.15680899,0.032756995,0.2536205,-0.1671391,-0.61340934,0.53890103,-0.22217324,0.4232123,0.024102584,-0.9450515,0.38532814,-0.5012327,-0.0044546365,0.5740164,-0.28347996,-0.30259487,0.35119385,-0.75380063,0.32323918,-0.6852013,-0.78467685,-0.25356522
-1.1892889,-0.29905367,-0.10202861,0.026311994,0.28657028,-0.5007296,0.04864371,-0.56511253,-0.12998027,-0.32793996,-0.04363301,-0.3488668,0.48277584,-0.23041686,-0.58708984,-0.48549315,0.29416898,0.80384433,-0.2764769,-0.29040828,0.098979704,-0.3784732,-0.6034311,-0.25931144,-0.72723186,-0.20772746
-2.0175931,0.54863536,-0.26253572,0.8215978,0.33115888,-0.048746467,-0.3987703,0.6588518,-0.12712863,-0.4416501,0.24605373,-0.23405871,0.16251604,-0.29907262,-0.062302418,-0.008519292,-0.3863971,0.6718238,0.9191414,0.32109505,0.5012597,-0.9083775,0.11816037,0.5759705,0.33745137,0.35992578
-2.53281,0.4787943,-0.8990316,-0.834542,-0.12017411,-0.32832706,0.9233485,-0.17040215,0.5541865,-0.91554993,0.49722457,-0.4774902,0.80590075,-0.17116183,-0.48804528,0.33637387,-0.17612103,-0.0027462665,-0.08791612,-0.23632991,0.5170892,-0.55078477,-0.052092824,0.12463505,0.020501018,-0.15524954
-2.1212661,-0.46862724,-0.71885484,-0.29318,-0.24032804,-0.12232582,0.3817923,0.8464953,0.45137888,0.058789,0.76602095,0.06600201,0.22423574,0.08875173,-0.14017266,-0.46700478,-0.025111247,-0.56868815,0.09617152,-0.39997405,-0.80203235,0.77863216,0.20771046,-0.035863154,0.38012978,0.08419657
-2.7262037,0.8377732,0.7221017,-0.66955876,-0.6787928,-0.47393274,-0.5989009,-0.5958126,-0.3662393,0.6310014,-0.2993632,-0.20824341,-0.6908167,0.36461872,-0.44055697,0.82796687,0.22324097,0.05851388,-0.055009246,0.41680536,-5.495548E-4,0.067656636,-0.48397863,0.22890532,-0.39165002,-0.48912072
-2.0006135,-0.49108827,-0.03879161,0.08772147,-0.58093065,0.38515958,-0.006783414,-0.17626083,-0.97022474,-0.18873356,0.20298187,-0.55040634,0.4455014,0.28589594,-0.52787584,-0.71471775,-0.21063371,-0.05725204,-0.60635716,0.7299804,0.19147813,-0.24039045,-0.29720664,0.1549989,-0.1123507,0.20605274
-1.7999283,-0.12913418,0.25898,-0.06401579,0.61536855,0.018515894,-0.050829474,0.43835765,-0.08637917,0.46490395,-0.46863487,0.21140513,-0.912999,0.20651081,-0.55962974,0.80832314,0.69609904,-0.6167116,-0.341185,-0.04411204,0.73465914,0.32816845,-0.56795084,-0.24719617,0.031160431,-0.50349665
-0.6192281,0.49749947,-0.73247683,-0.8427259,0.13994862,-0.30333787,0.97264177,-0.27438208,-0.54664785,-0.06443227,0.20680226,-0.4993209,-0.6741265,-0.3152932,-0.97370845,0.6958165,-0.62925667,0.3453679,-0.9248003,-0.041240808,0.21110174,0.04764612,-0.5758066,-0.28177688,-0.044869706,0.58590686
-1.7169757,-0.75117874,0.034741614,-0.97749513,-0.23387635,0.9100427,0.24159104,-0.2632757,0.6494381,-0.23428695,-0.056366444,-0.41733837,-0.28843388,0.16722414,-0.08655707,-0.5471796,0.5712105,0.05023468,0.51537573,0.27618968,-0.21018247,-0.22249104,-0.82229626,-0.34196603,-0.16889633,-0.9312863
-3.559128,-0.70945513,0.5751118,-0.33177346,-0.246994,0.092182435,-0.67337984,-0.17391348,-0.17512879,0.7861232,0.26640615,-0.4210396,-0.16330266,-0.03984086,0.15881224,0.44021505,-0.23973128,-0.96879935,0.04040265,-0.48504823,0.9888221,0.4279395,0.14349216,-0.9717787,-0.63182056,-0.3481523
-2.0099266,0.43703228,0.5061122,-0.14831477,0.1960402,0.44479984,0.734919,-0.24390823,0.48555276,0.48953867,0.52585,0.33319113,-0.65284884,-0.75153476,-0.3021989,0.04685124,0.5722165,0.28845572,0.14390124,-0.1951369,-0.010400106,0.033290505,-0.9611804,-0.41935903,0.56993407,-0.7907837
-2.8193052,-0.032046378,-0.43272367,0.5762128,0.10923672,0.46861082,-0.20513916,-0.8177452,0.57204163,0.012204289,-0.7558357,0.5319171,0.6193769,0.28116187,0.65393674,0.034666747,0.32702684,0.17427719,0.4063072,0.029856741,-0.30503,-0.73803216,-0.4009725,-0.38004193,0.6952813,-0.11539352
-9.05173,0.21348955,-0.4669965,-0.020019101,-0.058823254,-0.4275821,-0.16091011,-0.3559606,0.99084246,-0.5542462,-0.27785373,-0.69847983,-0.17017582,-0.050270207,-0.22659847,-0.2498763,-0.35394356,0.50410354,-0.423699,0.39646477,-0.31467423,0.53585136,-0.6895514,0.034506273,-0.2546762,-0.40735185
-2.2357585,0.4693587,-0.68436056,0.2760166,0.18395019,0.6090738,0.07652068,-0.7722939,0.143295,-0.27099615,-0.5357773,0.22299533,0.22602451,0.02640801,-0.17131627,0.33794615,-0.021609917,0.099007376,-0.089725584,-0.13066861,0.29667872,-0.44992763,0.23165326,-0.96299237,0.32282054,0.22367415
-0.60697854,-0.511849,-0.36206654,-0.3996752,-0.59511477,0.5145361,-0.8887541,0.39366496,0.13825983,-0.4039208,-0.66704285,-0.014454246,-0.005995811,-0.8077919,0.39138612,-0.22814786,0.2609869,0.20470549,-0.77379596,-0.01750897,0.7309929,0.33884126,-0.96124005,0.5229777,0.028895075,0.75500935
-2.8579004,-0.13703123,0.7177929,-0.28910232,-0.19172752,0.06587124,0.18853922,-0.3915581,-0.42494354,0.4956367,0.031306807,-0.79120135,-0.52506757,0.09719888,0.07101096,-0.6562597,-0.09386629,-0.15682462,0.34903806,0.58023083,-0.97628886,-0.86000186,0.6200392,0.5023547,-0.22520936,0.16639057
-4.6325035,-0.22225785,-0.32499877,-0.124051675,0.30330783,-0.13439882,0.33821335,0.81580126,0.03232217,0.6585354,0.48536512,-0.31733063,-0.4164145,-0.5323948,0.4545811,0.69129276,0.10654795,0.22548172,0.5203526,0.7326536,-0.040634107,-0.27793303,-0.054242108,0.032540888,-0.5967388,-0.07233999
-2.27794,-0.45395002,0.62059903,0.059490442,-0.6169151,-0.119614266,0.40308663,0.5546939,-0.14291382,0.18984725,-0.90674144,0.8545685,0.101661034,-0.9412214,-0.5650223,0.48307917,0.43638122,0.9173841,-0.012445501,0.09885657,0.96428376,-0.44481564,-0.75477445,0.7296363,0.40966606,-0.9510271
-2.4865923,-0.023003042,-0.4711334,0.7595347,0.19572513,0.17851686,-0.27456447,0.9862073,0.05197382,0.709364,0.5531236,0.016281085,0.16936052,0.62847126,0.049870674,0.40444702,-0.33054662,0.66052425,-0.08287829,-0.104610555,-0.5105324,-0.034220815,-0.004117264,-0.45820218,0.77833223,-0.16494007
-0.6594661,0.7894735,-0.3013255,0.37652248,0.031402193,-0.11784937,0.14007045,-0.269206,-0.40312117,-0.82636374,0.3745219,-0.17051859,0.081505194,-0.45459238,-0.26108018,-0.5216483,-0.28849182,-0.26855195,0.5285704,-0.5434259,-0.06457968,-0.751789,-0.6801249,-0.69285774,-0.22092795,0.17819123
-2.0863717,0.21933742,-0.14600325,0.030463938,-0.45063746,0.039678216,-0.96561396,-0.2813195,0.4465831,-0.023441263,0.2727236,-0.3765052,-0.049658753,-0.070575915,-0.308425,-0.095873296,0.790306,-0.15363763,0.81936395,0.23268548,-0.017752128,0.3351255,0.24849224,0.33158982,0.089996636,-0.5448562
-2.0435317,0.32976547,-0.3832407,0.08893597,-0.09996426,0.4806407,-0.8758922,-0.41677544,-0.038719747,-0.13688903,0.6617966,0.29059467,-0.61622494,0.59328103,0.6467778,0.26641315,0.3063912,0.011820285,-0.09576732,0.049867027,0.5975111,-0.40266,-0.4163293,-0.6110956,-0.48414278,0.42805356
-1.8971554,-0.5869884,0.8238287,0.51426095,-0.7070297,-0.3729132,-0.04535539,-0.21508096,-0.90436494,0.519276,0.06941807,0.49537888,0.7620174,-0.5360937,0.09110371,-0.15579945,-0.41433534,-0.47325704,-0.07210912,-0.40607253,-0.87351644,-0.60952884,0.33121216,-0.5222049,0.34882277,-0.55124223
-2.4736843,0.24865358,0.7704525,0.3635512,-0.4116704,-0.36703104,0.0013971492,0.124007314,-0.1018493,0.6319105,-0.5815076,-0.024347223,0.29577652,0.3586904,-0.68817556,-0.99127257,-0.14362043,-0.6128732,-0.33747384,-0.4449035,0.0037657951,-0.68173665,-0.38446188,0.22758105,-0.20598383,0.3052808
-1.8734822,0.3663833,0.2050987,0.22257781,-0.361929,0.07996714,0.4599715,-0.17959797,0.7289896,-0.1348307,0.08368512,0.71849006,-0.5530588,0.16872835,-0.1590233,0.45206833,-0.020155191,0.5922446,-0.5908623,0.23152566,0.6414163,0.5343662,-0.5168249,0.04207994,0.68694204,-0.6598134
-0.8661756,0.025177605,-0.30846012,0.41814134,-0.1149459,-0.113149285,-0.26588097,0.21888058,0.07989981,-0.13772954,-0.88886034,-0.08719653,-0.6172384,-0.32205832,0.9882353,0.62803346,0.40969527,-0.34929088,0.60843104,-0.5877173,-0.2380054,-0.30233556,-0.4936547,0.8920146,-0.6007133,-0.30985278
-2.3547688,-0.76123095,-0.45230356,-0.3803488,0.6896331,0.6548937,0.19904484,-0.42089376,0.16958153,0.16833925,0.03212755,0.7972312,0.00926875,0.3648274,0.07841208,0.34864557,0.012658909,0.20932472,-0.4196071,0.2958512,0.30569965,0.2783869,0.28272203,0.23830388,0.56587034,-0.12442536
-1.9094218,-0.016594633,-0.08328249,0.59822327,-0.71577746,0.9523745,-0.69280064,-0.3268572,0.09856542,0.20614909,0.32080927,0.5467805,-0.03312148,0.18440068,0.2055257,0.14784682,-0.04682529,0.1861589,0.26532125,-0.16748613,0.3662269,0.6416557,0.0022794085,-0.24613568,-0.7101438,-0.36669806
-7.592905,0.08329561,-0.23147841,0.30725753,-0.51657075,0.14204097,0.463259,-0.20493343,-0.65901995,0.43940842,-0.32563347,0.1918745,0.2483266,0.46184605,0.51580715,-0.09575035,0.556527,-0.3507846,-0.28645134,-0.21647446,-0.59341776,-0.32930678,0.2801268,-0.76904124,0.89367366,0.28294697
-1.3070489,0.96327305,0.0025634766,0.2409954,-0.14597158,-0.76289326,0.05930428,0.36737522,0.024928212,-0.47344756,0.4894711,0.8862395,0.75347286,-0.5233019,0.41105372,0.8761407,-0.9264047,-0.69803923,0.9947003,-0.121339485,-0.17006424,-0.11905849,-0.49972194,-0.6215406,0.48376364,0.036246333
-0.64810187,-0.90915644,0.9288058,-0.47721207,-0.4871909,-0.054300427,0.20779917,-0.03337758,0.20026927,-0.24985127,-0.06398922,0.50493085,0.10369022,-0.45749837,-0.047193676,0.02612068,-0.6266231,-0.49588314,0.2035204,-0.5865603,0.934617,-0.40925407,-0.38839042,-0.91238344,0.47078305,0.6503875
-3.141513,0.51974344,-0.48244864,0.11115164,-0.5072648,0.41160092,-0.5853338,0.22758907,-0.23953149,-0.1392895,0.05806935,-0.7867368,-0.03892398,-0.790524,0.6494779,-0.485383,0.49683648,-0.085514426,-0.6956447,-0.27451304,0.2783996,-0.5235452,-0.09583139,0.66873616,-0.9629618,-0.24535301
-1.6724577,0.4624692,0.08974826,-0.5839536,0.4880405,-0.0085065365,0.7757298,0.12041509,0.24921764,0.105464816,0.8887798,-0.23778918,-0.9648208,-0.03509486,0.8805179,-0.33281234,-0.43500128,-0.2274121,0.18335162,-0.2935332,-0.625339,0.29310092,-0.07818546,0.481255,0.6993918,0.37581187
-2.3650112,0.14716733,-0.49817756,0.22006777,-0.67073035,-0.52952826,-0.19747567,0.7354694,0.115519546,-0.7295916,-0.0295871,0.13611175,-0.981935,0.5847373,-0.17662443,0.6793284,0.24744146,-0.306881,0.0548532,-0.034132916,-0.14959328,0.3788131,-0.5267193,-0.18349862,0.07619539,0.4730053
-1.8031076,-0.59393746,-0.34659046,-0.3249669,-0.048916597,-0.3216056,-0.40231583,0.007172934,0.14050454,0.26808608,0.9027401,0.8403621,-0.3226255,0.31612518,-0.14645861,0.0036607224,0.41439113,0.11607517,0.12714283,-0.4604332,-0.6448096,-0.64591986,0.31090003,0.43344027,-0.54186875,0.46602395
-1.8617908,-0.9341232,0.9411655,0.108091004,0.15484087,-0.20618854,0.021927888,-0.19798172,0.4479152,-0.966966,-0.21154222,0.46862522,0.015856074,-0.58666486,0.07808089,-0.23749521,-0.5179662,-0.2614627,-0.42209318,0.051352356,-0.15233098,-0.54510266,0.39653417,0.14977467,-0.5814656,-0.26994833
