Generation,Max fitness,Min fitness,Avg fitness,Variance
1,0.51233816,0.5030717,0.5075364,4.7655893E-4
2,0.51233816,0.33417985,0.36812073,0.32454816
3,0.37881598,0.33192948,0.3556863,0.014732536
4,0.37881598,0.3224105,0.33743235,0.0066445223
5,0.345746,0.29444847,0.30236787,0.012952267
6,0.3374969,0.281779,0.29060623,0.008857381
7,0.30084595,0.2662619,0.27126116,0.0062494962
8,0.34666553,0.26661506,0.33228865,0.055167492
9,0.41241303,0.26661506,0.40318978,0.058367286
10,0.41199636,0.31908596,0.3396116,0.08034852
