fitness,g0,g1,g2,g3,g4,g5
0.44165474,-0.3105947,-0.071109116,-0.8548467,0.024470787,0.75475353,-0.13742997
0.343488,-0.2247951,0.46564087,-0.8924027,-0.18629545,0.022561897,-0.350054
0.35083297,0.09623461,-0.60501677,0.7077483,0.41186205,0.034023434,0.49929693
0.34308404,0.2646004,-0.29211047,-1.3476389E-4,0.120797284,-0.13963795,-0.52590597
0.3473884,-0.2500663,-0.5673809,-0.8903415,0.21238405,-0.57131195,0.5926369
0.34939352,0.2409749,0.04638484,-0.3967757,-0.73062396,-9.521459E-4,0.4244471
0.49582106,-0.8986608,0.10660055,0.83710873,-0.051956214,-0.5475257,0.09408432
0.37497866,0.92854565,-0.19583121,0.94261014,-0.10607934,0.13208103,-0.4090575
0.34267694,0.7449158,-0.36262706,0.43425965,0.47611555,0.20663872,0.41288024
0.36042738,-0.18566537,0.6895092,0.83226633,-0.04932123,-0.5455655,-0.07649943
0.34822685,0.45510173,-0.13534045,-0.20947239,0.87362677,0.480753,-0.45874968
0.3566614,-0.5978552,0.0775993,0.67695963,0.13270892,-0.6581791,0.14418359
0.32911056,-0.3165436,0.5481194,0.4853157,0.718321,-0.09636001,0.5982729
0.35232088,-0.01658725,0.5446638,0.19847761,-0.01059376,-0.7567836,-0.45895123
0.44935504,0.18975335,0.89212644,0.04155911,-0.46392566,-0.93876666,0.034487512
0.35162136,0.37858567,-0.07942702,-0.15239593,0.11363136,-0.059934907,-0.07549997
0.35354987,-0.9579702,-0.55336994,0.55059826,0.06250647,0.521898,-0.4812907
0.34829986,0.2057313,0.49464154,-0.18540432,0.37890527,-0.28742254,0.06472231
0.3515413,-0.5885614,-0.30655375,-0.40263975,-0.0063838735,-0.18266469,0.7270834
0.35068628,0.058432154,0.39136392,-0.8001852,0.1708718,-0.72952515,-0.719889
0.35876516,-0.65148413,0.047955632,-0.048877597,-0.7325,0.2563879,0.13551757
0.4055394,-0.12846346,0.10864478,0.64900136,-0.037469745,-0.50634515,0.013286083
0.27461123,-0.17128599,0.76191914,-0.44258246,0.6991046,0.19754317,0.043267608
0.34855166,-0.47953606,0.12271118,0.49361846,-0.7822279,0.8012123,-0.7494993
0.35061356,0.28566644,-0.56810087,-0.9107027,0.701433,0.0229713,-0.62982637
0.33733618,0.7051269,-0.19598824,-0.92137027,-0.12011079,-0.365488,0.5905718
0.4473319,0.8716401,-0.030533625,-0.29951876,-0.36025074,-0.51246256,0.27924407
0.35205972,0.48822513,-0.8106698,-0.7371122,-0.23804073,0.4071858,0.8477188
0.3301943,0.46827242,0.06921283,0.38263178,-0.08230257,-0.18944132,-0.38758543
0.32986608,-0.22491935,-0.7425615,-0.3354048,-0.08632847,-0.4774447,0.7959123
0.34957233,-0.3798211,-0.28549471,0.59308803,0.36331698,-0.7980457,0.5967417
0.3707383,-0.9620356,0.05107355,0.10524172,0.3597265,0.58980197,0.004393684
0.34539747,0.35674933,-0.9079318,0.029318416,0.14510652,0.17684238,-0.07696414
0.35040045,-0.81349057,0.35451245,-0.80320746,0.43758455,-0.25849012,-0.13481045
0.4596212,0.95949084,-0.036824375,-0.23394763,0.0045622913,0.49063838,-0.2210145
0.33947662,0.32087046,-0.24718325,0.3620633,-0.61009425,-0.42393586,0.28683513
0.40519944,0.41890416,0.55908686,0.8455311,-0.013503909,0.11682628,-0.20164582
0.34569553,-0.012230061,-0.109570734,-0.065791965,-0.30637965,0.2392391,-0.016763601
0.28375638,0.4666451,-0.15072829,-0.31608415,-0.041013718,0.7884333,-0.8863623
0.4627283,-0.17771058,0.29817438,-0.9706019,0.029962897,0.7807318,-0.30983242
0.3566298,0.3730016,-0.20594151,-0.71961534,-0.3992842,-0.80763334,-0.100884564
0.34948567,-0.3215844,0.49953824,-0.6193016,-0.74417174,0.7284186,-0.11577697
0.40838233,0.20174035,-0.25134087,-0.9133134,-0.27630442,0.6235434,-0.027699506
0.35270798,-0.10163021,0.6588196,-0.025969982,0.03838247,0.7055541,0.061145782
0.35022146,0.1951932,0.3899235,0.37686473,0.37026238,0.04229472,-0.50416404
0.34258807,0.74469197,0.56487274,0.6678726,-0.47537178,-0.610352,0.4925031
0.33828634,0.9676264,0.18095276,0.65006095,-0.25422263,-0.82789695,0.011788111
