fitness,g0,g1
0.60257316,-0.6888695,-0.1555407
0.6026964,-0.9735633,0.35524356
0.60267025,-0.052795768,-0.90242124
0.60268426,-0.85190165,-0.37065578
0.6026593,-0.19480348,-0.898231
0.6025834,-0.95310163,-0.20339298
0.6026161,-0.67538404,-0.51631117
0.6027051,-0.3911904,0.9586352
0.6026416,-0.3878231,-0.78427327
0.60266477,0.11858201,0.589167
0.60271746,0.5323075,-0.8196789
0.6026408,-0.42917275,-0.85485315
0.6026657,0.10835147,0.8357239
0.60271436,-0.631886,0.24194503
0.60261136,0.8666079,0.6478268
0.6028478,-0.8423526,0.0243541
0.60260576,-0.82993865,-0.48273575
0.6027214,0.5806496,-0.6453625
0.6026033,-0.9123435,-0.9058528
0.6027354,-0.68368423,0.77682424
0.60271674,0.47745526,-0.77839553
0.60268253,-0.05133748,0.008200169
0.60263103,-0.56591845,-0.8934591
0.60269946,-0.58193874,-0.31401587
0.60268337,-0.7565,0.33873188
0.6026763,0.74981904,-0.30147767
0.60258377,-0.9671147,-0.062028766
0.6026264,-0.58394766,-0.79251885
0.60275096,0.9419416,-0.8581047
0.60274863,-0.93370354,0.9141402
0.6027383,0.7846391,-0.87630725
0.6026832,-0.245188,-0.28157818
0.6026547,0.25326872,0.89130235
0.6026755,-0.33390832,0.3629676
0.6027142,0.44914412,-0.58904326
0.60269535,-0.26068425,0.9538517
0.60267586,0.20039058,-0.3778361
0.6026651,0.10803473,0.51474
0.6027358,0.66786313,-0.49167967
0.6028207,-0.9846455,0.21526825
0.60262054,-0.6845262,-0.9575212
0.60274214,0.83645487,-0.97620213
0.6026591,-0.4066949,-0.4253708
0.60271865,0.500795,-0.7728652
0.60270524,0.3946855,-0.66301274
0.60265744,0.42256773,0.4282316
0.6027397,-0.8224616,0.93891585
0.6026544,-0.80185854,-0.23357308
0.60272634,0.90575206,0.27755105
0.6026867,-0.29476202,-0.29770577
0.6026748,-0.0037329197,0.63255227
0.6026786,0.31423104,-0.38992202
0.60266805,0.08025646,0.47254026
0.60266125,0.9951601,0.40412986
0.602618,0.71431196,0.87908936
0.6026156,0.85869026,0.11744702
0.6026772,0.03324604,-0.71193266
0.6026088,0.9387572,0.66376877
0.60264224,-0.6354604,-0.22586107
0.60287005,-0.9216026,0.039994955
0.60263306,0.5105108,0.7253232
0.6026729,0.39005613,-0.33071637
0.6026079,0.91566324,0.6399782
0.60261273,0.74383295,0.5473653
0.6026588,-0.10890925,-0.032220483
0.602772,0.60304344,-0.07700884
0.602674,0.014047861,-0.30637944
0.60273623,-0.68818736,0.56591535
0.6026716,0.4101963,0.3903401
0.60270727,0.21985006,-0.13561022
0.6028532,-0.86142886,0.052964687
0.60264015,-0.43160737,-0.60092866
0.60267246,-0.02446258,-0.6359055
0.60271937,-0.52834666,0.72066176
0.60267264,0.012365222,0.14714909
0.60263693,-0.4298426,-0.7359141
0.60269505,0.90657914,0.3533603
0.60264105,0.40323365,0.09630048
0.6026762,-0.7537154,0.3119657
0.602713,0.9598619,0.3309778
0.6026784,0.12873173,-0.41185343
0.6025969,-0.9537345,-0.9832276
0.60261405,-0.40964806,-0.14953768
0.60265064,0.28544676,0.5495529
0.6026172,-0.7810366,-0.64926875
0.60270804,0.661989,0.28184474
0.60263014,0.5541134,0.8277643
0.60272247,-0.60451674,0.9310535
0.6026064,0.8605548,0.82918024
0.60262793,-0.5940306,-0.83417
0.6027318,0.7064346,-0.85350585
0.60269374,-0.24141419,0.9125738
0.6026044,-0.9237832,-0.90346766
0.602662,0.0850445,0.046773314
0.6027497,0.8301755,-0.5924468
0.60263383,-0.5575359,-0.6559677
0.60263413,0.64282453,0.4490136
0.6026998,-0.27814674,0.49556255
0.6025569,0.90653527,0.18676567
0.6026653,0.11701393,0.8371223
