fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11
-1.1926477,0.869453,0.071520485,-0.07088394,0.09138642,0.2642247,0.19453141,0.33914652,0.35705885,0.75373065,0.73075545,0.43282124,0.19878025
-3.1767244,-0.2788372,-0.9064132,-0.082794785,0.62370735,-0.48420292,-0.015222858,-0.042382587,0.17112607,0.5993558,0.014309694,-0.5288153,0.4925334
-2.484198,-0.7259239,-0.048300862,-0.6329097,-0.6215954,-0.04293406,-0.5257286,0.86366546,-0.2922048,0.1629403,0.94644177,-0.5501224,-0.8979755
-1.5363414,0.1363435,0.5809701,0.15387194,0.20843692,-0.73543507,0.30393097,-0.8712375,-0.8895138,0.26787293,-0.49864364,0.31418404,-0.59182006
-1.4053454,0.16872975,-0.1504631,-0.3349604,-0.10422395,0.73997986,0.35721412,0.079286195,-0.16940664,-0.32293034,-0.1721946,-0.08623436,0.638031
-2.0963664,-0.07561239,0.26828516,0.14167373,-0.020564782,-0.48903313,-0.36685526,0.21115576,-0.56362784,-0.277349,-0.072807126,0.5124596,0.127478
-2.0599368,0.26096755,0.38922018,-0.7113292,0.5219081,-0.2069827,-0.43735358,-0.80028856,-0.06782724,0.16820848,-0.9303969,0.2526853,0.28680924
-0.48382586,0.37459847,-0.11219295,0.6838035,-0.45936137,-0.33968666,0.1834865,0.3202428,-0.97709894,0.82988113,-0.35324055,-0.1476313,0.06392494
-1.2059002,0.9847826,0.5051798,0.27398306,-0.6082421,-0.86185455,0.43959123,-0.41281873,0.16934867,0.57478505,-0.1470674,0.21619447,-0.19208229
-1.2724137,0.4627143,-0.6332628,0.3222628,-0.6429301,0.48865166,0.078641534,-0.27144665,-0.51668143,-0.22899814,0.5884349,0.010190777,-0.07642052
-3.2175817,-0.6625725,0.26931998,-0.65326554,0.3342822,-0.81891406,-0.05328521,0.16336006,-0.21724308,-0.1381885,-0.40894908,-0.5993022,-0.18002975
-1.2178382,-0.858385,-0.10489786,-0.45658705,-0.57633406,-0.36242297,-0.033709407,-0.638947,-0.03545773,0.8124581,-0.47662833,-0.17093769,0.08405166
-2.4979172,-0.46702343,0.28570002,-0.22104175,0.48349452,-0.9869177,-0.4020056,-0.45567966,-0.07561542,0.30150867,0.04996431,-0.7134636,-0.30781356
-0.39311147,-0.55823904,0.10050571,0.2350982,-0.931926,0.5684982,-0.0036827582,-0.9287426,-0.11450374,0.8610646,0.4261522,-0.37279868,0.09133411
-3.464483,0.14850205,0.34915555,0.30088592,0.9750878,0.41494063,-0.20536669,0.47233558,-0.43833852,-0.7108197,0.19891524,0.5157693,0.97427225
-4.4449387,0.9203359,0.0802027,0.2501291,0.50409067,-0.24483316,0.77018607,-0.3678296,0.334302,-0.44691905,-0.5651469,-0.07588373,0.52359635
-1.3387736,-0.22706333,0.15899932,-0.7634503,-0.89200705,-0.035977125,0.77986753,0.9540847,-0.58850765,-0.19157565,0.13248889,0.9902823,-0.016815169
-2.4990962,-0.5525538,0.08966489,-0.64073205,-0.2507472,-0.08784606,0.043727178,-0.3593365,-0.794938,-0.9860301,-0.5978307,0.8877216,-0.033113915
-0.44772634,-0.05917764,0.06862755,0.43417895,-0.7853815,-0.2724812,0.721131,-0.30223227,-0.46675888,0.38789353,-0.60411656,0.11917128,0.43388906
-1.650409,0.19599134,0.016027793,0.4074004,-0.2718169,-0.602968,0.48224095,0.1360029,0.13628481,-0.57784253,0.17580964,-0.4477759,0.56078905
-5.2823577,0.5222091,-0.6437035,0.25470552,0.046114046,-0.4160847,-0.3347382,0.34584758,0.35314533,-0.7012242,0.78875387,0.41199687,0.53751016
-1.1842668,0.24120323,-0.111122794,-0.13168207,0.2471194,-0.30108714,0.18332624,0.5926111,-0.75056684,0.29965118,-0.951384,0.4549309,-0.42027235
-1.4865941,0.578429,-0.022988025,-0.5397253,-0.59217876,0.5728869,0.532424,0.10017158,0.64966494,0.34396815,0.46834195,0.039491534,-0.5332221
-2.0231397,0.3522583,-0.014196307,0.40644935,0.040850487,-0.48901564,-0.2344389,0.32542825,-0.8113528,-0.017430302,0.98847985,-0.848143,-0.13699779
-1.544669,-0.35282964,-0.3141927,-0.9629045,-0.221772,-0.55045223,-0.37133572,-0.3308984,0.14372905,0.075671434,0.46850294,0.43813404,0.80221015
-1.0050982,-0.080242835,0.11685306,0.3819459,-0.93620473,-0.68031305,0.7234622,-0.6835811,-0.98034173,0.74184465,0.13240919,0.0029198804,0.15104586
-0.27677366,-0.5730314,-0.3921098,0.12551568,-0.6148914,-0.019661495,0.99229306,0.005358283,-0.83497345,0.7316506,-0.06993481,-0.1046322,0.06338055
-1.337427,0.46051362,0.7276225,0.17225091,0.2050303,0.36787036,0.54081273,-0.9872195,-0.03609419,-0.10910667,0.9225295,-0.10320759,0.46868712
-1.7609292,-0.18445112,0.6260382,0.08706081,0.017475694,-0.4929368,0.44086304,0.193157,0.7654883,-0.4113311,0.15229553,-0.29120195,0.151174
-1.3413533,0.9526519,-0.6416088,-0.36557963,0.22939277,-0.6413715,0.17525536,-0.70875096,-0.22123572,0.07747862,0.43387482,-0.90343887,0.49280983
-1.4507954,-0.16591802,-0.16919471,0.85668,-0.7739682,-0.4899912,0.08385551,0.6770379,0.60414284,0.23323597,0.6317467,0.9060862,-0.5692714
-1.2639103,-0.2294877,0.5744361,0.039082617,0.8243709,-0.3605012,0.3697846,-0.8610265,0.41423467,0.16467069,0.40020406,0.16961873,0.5189595
