fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24
-96.79408,-0.7135864,-0.7789568,-0.8495174,-0.69405836,-0.10288645,-0.22445299,-0.67355925,0.2348203,0.72546375,-0.4922936,-0.81863344,-0.76616883,0.98054206,-0.15639973,0.25180343,0.07965005,-0.4140788,-0.89552927,-0.13773957,-0.262741,-0.5170146,0.038391203,-0.6270294,0.33916983,-0.44599372
-1.3948976,0.20252527,-0.03185523,-0.4035809,0.3663091,0.14339383,0.49842155,-0.54942197,-0.5220922,-0.35805455,-0.34492758,0.2584266,0.34347117,-0.45223436,0.43595085,0.23145384,-0.8993786,-0.47566488,-0.8040304,-0.96298856,-0.22182532,-0.59022284,0.43229222,0.06210329,0.81810313,0.29816926
-0.7218503,0.53235203,0.24360251,0.11051786,0.029292624,-0.97293615,-0.30306524,0.19269359,-0.98618007,-0.21113189,-0.27065903,-0.017093733,0.75287867,-0.62654614,-0.962753,-0.34985337,-0.052441,-0.3950471,-0.095599346,0.07459576,0.42922747,-0.069118336,-0.44138816,-0.9774249,0.6515684,0.9197787
-66.01098,0.15995662,0.069394596,-0.37794417,-0.74611616,0.10427919,-0.37197903,0.8593279,-0.55292684,-0.023145529,0.3707657,-0.354682,-0.6174552,-0.5624562,0.4026984,0.944435,0.23909071,-0.283561,-0.64440864,0.17615865,0.08393615,0.109278746,-0.45296317,0.579872,0.057274006,0.5845789
-2.8876858,0.6665441,0.5248568,0.06165916,0.46640825,0.17443831,-0.7439743,0.47937992,-0.8459682,0.49606684,-0.5113878,-0.17008233,0.29377452,-0.5939794,-0.87703097,-0.08740035,-0.045546737,-0.53637534,-0.9075225,0.62359,-0.8665726,-0.24007986,-0.49437025,0.2766596,-0.041297387,-0.5339454
-2.2876756,0.4240765,-0.5345877,-0.83376807,-0.4064659,-0.54057395,0.3282801,-0.054918583,0.031433687,-0.61277866,-0.104313284,-0.13176155,0.1232744,-0.15495731,-0.46547484,0.46332774,-0.69181156,-0.5453095,-0.31875697,0.43095785,0.3545572,0.1478283,0.6700068,-0.1863832,-0.20947774,0.43575382
-2.023816,0.743397,-0.29313415,0.17083073,-0.7890533,0.52600896,-0.20129465,-0.77195376,-0.27842045,-0.18276775,0.24995199,0.6314072,0.6784571,-0.003910065,-0.40716153,0.71912664,0.8664425,0.17238554,-0.7370652,0.34888193,0.719869,0.068544485,-0.14669769,0.43113947,-0.5717087,0.09241039
-1.7287079,-0.22965764,0.6441827,0.6465522,0.7015276,-0.26290584,0.47639242,0.42692572,0.023323622,-0.2889863,0.39039084,-0.2602821,-0.36428717,0.5990749,0.0706637,-0.59862685,-0.5482002,0.30200684,0.03749441,-0.5633178,-0.63335836,0.11690682,-0.30290422,0.19737129,-0.5158965,0.08721578
-1.5198458,0.171242,-0.24088286,-0.31738976,-0.46981826,-0.7480905,-0.3170124,0.9797562,0.92349267,0.2747053,-0.75356376,-0.334311,-0.2763508,0.24275379,-0.16401733,-0.6419316,-0.008797795,-0.07721043,-0.93859893,-0.07965763,0.5261854,-0.44036216,-0.8385637,-0.22241381,-0.4977776,-0.18497898
-2.1065376,-0.1636214,0.037992865,-0.498997,-0.7008244,0.44203228,-0.94663936,0.5209276,-0.0033004284,-0.36199877,0.34676316,0.43511286,0.7619051,0.0034135892,-0.46323416,0.8792439,-0.6258543,0.9983026,-0.47696105,0.13240482,-0.24331671,-0.32792997,0.25693753,-0.39348656,-0.25719914,-0.82688504
-2.055146,-0.5736195,-0.6113048,0.23621511,0.39485073,0.37527028,-0.28069958,0.6490007,0.04591643,-0.002327323,0.3460175,-0.31638214,-0.20794757,0.055779576,0.7238365,-0.82771164,0.051086765,-0.31664255,-0.036611438,-0.1420999,0.15067035,-0.032908622,0.17244981,0.21682411,-0.9330126,0.5258816
-0.8745977,-0.6336795,-0.23150325,0.50889206,-0.49288487,-0.102029204,-0.7665512,-0.63234466,0.94777477,-0.8871547,0.5674951,-0.5820726,0.14074971,-0.013750621,0.63717747,-0.91758347,-0.13141787,0.063433714,0.31039247,-0.58430403,-0.039899275,-0.47329128,-0.96423054,-0.48955435,-0.15887839,0.52288616
-1.8215115,-0.94712865,0.3755645,0.46542752,-0.13296604,0.55021566,0.67037785,-0.04654371,0.2968732,0.033699658,0.6027039,-0.37821802,-0.8262126,0.016561422,-0.1665189,0.57878125,0.121293925,0.4485213,-0.99110496,-0.18887891,-0.42887235,-0.566034,-0.35950312,-0.47074428,-0.006737232,0.8679496
-1.7405505,0.47615933,0.116963014,-0.7451156,-0.40607515,0.08846097,-0.11021666,0.82637405,0.8007187,-0.7483729,0.31783047,0.3247925,-0.2687206,-0.5426758,0.051863354,-0.39004236,-0.011171818,-0.82561165,-0.11224699,-0.24846181,-0.19055891,0.0757387,-0.54007596,0.4221113,-0.029887984,-0.10752445
-1.3030941,0.20022337,0.18508132,-0.687638,-0.71647245,-0.15626796,-0.9873846,0.24785917,-0.0027469397,0.5490181,0.26756176,-0.13791081,0.17203818,-0.42492446,-0.690683,-0.59886,0.6036461,0.744417,0.33445728,-0.6892389,0.57164735,-0.057885244,-0.55225986,-0.58434856,-0.034088142,0.85769814
