fitness,g0,g1
0.74966526,0.7967473,-0.044003963
0.7561347,-0.22348058,0.92460966
0.75570494,0.93014956,0.56542325
0.7561181,-0.25778997,0.6465391
0.7559809,0.53981495,-0.9183037
0.75598145,-0.4701457,-0.28114688
0.755907,-0.61367583,-0.31044328
0.7559949,-0.46863198,0.9922795
0.7557915,0.68868876,-0.26881838
0.7559103,-0.49935722,0.3436234
0.75598603,0.44566655,-0.08035457
0.7555888,0.8929479,0.23096192
0.7558814,0.56217015,0.13458955
0.7560833,-0.35175252,0.38257694
0.7557187,-0.8705331,0.40185368
0.7561832,-0.080210924,0.95188725
0.7561855,0.053147078,-0.34491968
0.75000536,-0.58362365,0.013267875
0.7558924,0.570948,0.1906339
0.75615245,-0.1945281,0.42049217
0.75609475,0.27349818,0.32238507
0.7556256,0.83956385,0.407364
0.74991965,0.66972446,0.022390485
0.75618917,0.065104604,0.73855937
0.7495025,0.8378613,0.114313245
0.7561554,0.14118421,0.2103442
0.7562076,0.0069959164,0.12737966
0.75594497,0.6027181,-0.46792316
0.75605375,-0.4272958,-0.83893347
0.7558699,-0.5792693,0.11755836
0.75595456,0.5814004,0.4847095
0.756107,0.28604972,-0.375221
0.75570494,-0.9364573,-0.56847394
0.755831,0.6700287,-0.74963033
0.7561152,-0.23531282,-0.085702896
0.7559684,0.4649259,-0.07676935
0.756195,0.040869474,0.18959868
0.75584227,0.703007,-0.83725107
0.75610673,0.30680394,0.89045846
0.75602984,0.4504255,0.6237236
0.75585496,-0.68742263,0.82637167
0.7557606,0.70386434,-0.2478739
0.7559487,-0.4908197,0.120477915
0.7558239,0.7276566,-0.9114325
0.75576,-0.72065675,0.2931285
0.75611866,0.28496695,0.8292012
0.7558141,0.6942756,0.64278483
0.7559529,0.4432093,-0.34034932
0.7558932,-0.63471663,0.9628531
0.755656,-0.79163253,-0.31574702
0.75614864,-0.21608317,-0.4332298
0.75610965,0.29578507,-0.7957431
0.7558665,0.6486536,-0.5159031
0.7560061,0.49194837,0.5804473
0.75611025,-0.29259622,-0.5779151
0.7558674,0.6405487,-0.66038156
0.7555907,-0.88035333,0.18013144
0.7559507,-0.55985856,0.9596944
0.7557819,0.723771,0.6040846
0.7555627,0.83916235,0.30331242
0.7558607,0.6584667,0.5801188
0.7554292,-0.8500987,-0.33552122
0.7559544,-0.5472678,0.76733077
0.7561517,0.2012837,-0.42482793
0.7560739,0.32615674,0.9831536
0.7559472,-0.52193975,-0.21738267
0.7560405,-0.41108823,-0.75282204
0.7555834,-0.88223183,-0.79122984
0.75595814,-0.5305238,0.67612827
0.7561443,-0.20975924,0.8889594
0.75558716,0.8593185,0.83425677
0.75592697,0.4767059,-0.34144032
0.7559234,-0.5905566,0.56099343
0.75620466,-0.017610192,-0.70008373
0.7559252,0.58583176,-0.55128634
0.7554938,0.8483939,-0.15721071
0.756023,-0.40804076,-0.28664172
0.7561364,0.19721138,0.046085358
0.7558004,-0.6707722,0.24603927
0.7560671,0.40160692,-0.8408078
0.7557045,-0.7645408,0.7553154
0.7558743,-0.66916394,-0.4735372
0.7561921,-0.06593251,-0.821054
0.75578547,0.76097476,0.9043548
0.75606745,0.32437432,0.22565281
0.7559457,0.57549024,0.59107625
0.75606,-0.39870918,-0.57567275
0.7562014,-0.0310359,0.885236
0.7557337,-0.8797684,-0.4216026
0.75608987,-0.30230427,0.70330393
0.7561782,-0.1030488,-0.007152438
0.75586855,0.61282265,-0.21942782
0.7560131,0.4726119,-0.78079224
0.75620943,-0.0015798807,-0.08734691
0.7561822,-0.0817523,0.9526701
0.7560447,-0.44448614,-0.84087634
0.7561653,-0.16875875,-0.47509396
0.75620073,0.033632636,-0.5098512
0.75620896,0.0041253567,0.6451901
0.7559504,0.58772755,0.9069085
