Generation,Max fitness,Min fitness,Avg fitness,Variance
1,-13.063687,-23.716578,-15.823794,442.61978
2,-13.063687,-28.359644,-15.366581,355.3901
3,-13.063687,-55.71005,-16.139025,2195.7007
4,-12.578029,-25.07237,-15.496969,544.34863
5,-12.578029,-27.038074,-15.412069,518.3125
6,-12.578029,-74.09095,-15.609048,3753.784
7,-12.578029,-26.08814,-15.260542,552.83936
8,-12.578029,-29.664463,-15.026964,374.5973
9,-12.578029,-35.31075,-15.602931,1034.6252
10,-12.578029,-30.549664,-15.495364,607.1685
11,-12.578029,-24.378595,-15.024153,301.20004
12,-12.578029,-29.955559,-15.12309,431.9867
13,-12.578029,-33.92729,-15.461029,894.6531
14,-12.578029,-27.346577,-15.342717,527.9565
15,-12.578029,-20.702908,-15.096286,275.47244
16,-12.578029,-37.21568,-15.511827,860.1158
17,-12.578029,-25.135475,-15.337059,423.80173
18,-12.578029,-45.926197,-15.752132,1597.6804
19,-12.578029,-25.245483,-15.152829,366.3805
20,-12.578029,-27.540735,-15.390984,539.8683
21,-12.578029,-27.540735,-15.398879,601.7507
22,-12.578029,-20.900042,-15.096516,287.7525
23,-12.578029,-21.029713,-15.346572,373.64618
24,-12.578029,-52.859303,-15.86387,2275.7712
25,-12.578029,-52.859303,-16.012596,2645.7358
26,-12.578029,-52.859303,-15.390812,1787.3524
27,-12.578029,-37.875553,-15.388201,937.9835
28,-12.578029,-40.592,-15.304577,995.18384
29,-12.578029,-30.870796,-15.176769,492.8722
30,-12.578029,-27.136038,-15.242422,571.3116
31,-12.578029,-40.77179,-15.508039,1081.5482
32,-12.578029,-23.471474,-15.173863,276.3424
33,-12.578029,-29.389475,-15.725944,935.8743
34,-12.578029,-25.196396,-15.125369,440.27762
35,-12.578029,-43.611942,-15.757547,1822.8817
36,-12.578029,-43.611942,-15.650237,1802.7014
37,-12.578029,-27.63926,-15.468645,870.49115
38,-12.578029,-26.565664,-15.188396,480.9801
39,-12.578029,-22.269272,-15.16442,342.03674
40,-12.578029,-20.938974,-15.135214,289.0489
41,-12.578029,-27.606323,-15.282114,512.28705
42,-12.578029,-28.04512,-15.3689575,606.1524
43,-12.578029,-31.806595,-15.490069,811.756
44,-12.578029,-31.806595,-15.493302,737.74567
45,-12.578029,-30.307392,-15.333393,679.8773
46,-12.578029,-23.334133,-15.258529,425.14047
47,-12.578029,-39.860477,-15.273042,914.6546
48,-12.578029,-39.860477,-15.46559,1007.4912
49,-12.578029,-40.47982,-15.602037,1305.6731
50,-12.578029,-29.308308,-15.303095,522.63434
51,-12.578029,-39.493362,-15.600084,1223.0297
52,-12.578029,-29.114508,-15.38355,572.95636
53,-12.578029,-31.962961,-15.467876,751.9224
54,-12.578029,-23.364264,-15.464783,535.782
55,-12.578029,-30.537592,-15.390516,808.9951
56,-12.578029,-30.965422,-15.399157,803.96747
57,-12.578029,-38.50971,-15.681601,1400.3964
58,-12.578029,-33.3787,-15.41407,788.8341
59,-12.578029,-24.910172,-14.917933,297.06946
60,-12.578029,-26.984821,-15.501085,715.74005
61,-12.578029,-28.461678,-15.544141,1003.6028
62,-12.578029,-49.76198,-15.385161,1667.5868
63,-12.578029,-49.76198,-16.048927,2414.6829
64,-12.578029,-31.631514,-15.335598,772.88367
65,-12.578029,-25.606812,-15.055533,297.7887
66,-12.578029,-39.10366,-15.665225,1081.0115
67,-12.578029,-29.802221,-15.122836,545.00934
68,-12.578029,-27.458357,-15.64945,877.757
69,-12.578029,-45.964756,-15.345942,1284.8777
70,-12.578029,-45.964756,-15.643508,1336.4736
71,-12.578029,-37.489002,-15.774735,1225.8615
72,-12.578029,-20.835278,-15.1017885,273.40518
73,-12.578029,-27.182817,-15.281185,622.95135
74,-12.578029,-23.666054,-15.060743,381.1094
75,-12.578029,-56.348465,-15.511487,2166.177
76,-12.578029,-34.172703,-15.222047,798.71454
77,-12.578029,-32.701492,-15.463304,935.6552
78,-12.578029,-25.344492,-15.008182,367.69742
79,-12.578029,-27.632114,-15.382671,730.80273
80,-12.578029,-76.577385,-16.10692,4595.3745
81,-12.578029,-26.673555,-15.385572,627.4425
82,-12.578029,-37.6791,-15.4422,899.1394
83,-12.578029,-40.569466,-15.339364,1137.85
84,-12.578029,-31.244474,-15.177795,606.60504
85,-12.578029,-35.570602,-15.485835,1094.9302
86,-12.578029,-26.255833,-15.261418,649.66974
87,-12.578029,-25.94834,-15.045092,547.51526
88,-12.578029,-25.94834,-15.032681,484.2337
89,-12.578029,-28.638105,-15.418861,742.17316
90,-12.578029,-27.141613,-15.005954,429.38184
91,-12.578029,-27.32834,-15.259618,574.1125
92,-12.578029,-43.531723,-15.164468,1012.3241
93,-12.578029,-23.826954,-14.97773,327.52774
94,-12.578029,-29.070871,-14.976773,549.09045
95,-12.578029,-31.879953,-15.109613,720.0031
96,-12.578029,-33.186234,-15.071961,615.3715
97,-12.578029,-22.36919,-14.881776,285.30283
98,-12.578029,-25.318226,-14.986847,383.5202
99,-12.578029,-40.43312,-15.276546,927.6463
100,-12.578029,-20.835896,-14.898843,262.176
101,-12.578029,-25.160084,-15.419064,514.2693
102,-12.578029,-35.901764,-15.527108,1190.8881
103,-12.578029,-35.901764,-15.003492,646.5827
104,-12.578029,-22.980938,-15.34109,492.56015
105,-12.578029,-28.068026,-15.553035,771.0527
106,-12.578029,-42.978016,-15.358788,1100.4288
107,-12.578029,-47.08226,-15.367527,1491.0002
108,-12.578029,-47.08226,-15.449389,1482.2267
109,-12.578029,-33.649017,-15.533998,1114.7622
110,-12.578029,-33.649017,-15.438571,956.95355
111,-12.578029,-28.933971,-15.337716,633.0836
112,-12.578029,-26.093927,-15.0314,371.4543
113,-12.578029,-25.226675,-15.173295,508.53186
114,-12.578029,-37.866356,-15.553711,1055.2402
115,-12.578029,-25.386057,-15.166551,416.4353
116,-12.578029,-24.291286,-15.68609,716.87146
117,-12.578029,-29.83954,-15.27955,602.536
