fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11
-11.348971,-0.4469632,0.12268735,-0.6576083,-0.2385149,-0.94374865,-0.31012824,0.993806,0.7807506,0.228165,0.4222061,-0.4222538,-0.87653047
-0.9083803,0.7485431,0.01851015,0.0207764,0.7617775,0.10295003,0.7436876,-0.29913595,0.52541053,0.85601616,0.48880512,0.02319149,0.2730067
-0.90587217,-0.048090324,0.5241974,0.3920584,0.2245479,-0.11959088,0.34652945,-0.050840866,-0.062282905,0.42136496,0.6165368,0.09081742,-0.45225507
-1.5873185,-0.31734142,-0.26232946,-0.15360561,-0.48367244,0.5126743,0.5537189,0.68959373,0.30165142,-0.057101846,0.12151639,0.0846571,-0.16506201
-1.1217676,0.08170776,0.7064106,-0.685707,-0.65704715,0.090787746,0.56071794,0.18814206,0.10863054,-0.3495399,-0.24403818,0.63172925,0.929319
-1.8243375,0.03342563,0.23213315,-0.17440581,-0.08907238,-0.15974598,0.11667025,0.924768,0.04204913,-0.3117668,-0.28115955,0.55350965,-0.41744772
-1.0269573,0.013168759,-0.19193597,0.78184456,0.01312698,-0.7332955,0.838417,-0.60463357,0.93003833,0.5561391,0.72154945,0.35466534,0.75375754
-0.44271043,0.27921212,0.39254537,-0.65335834,0.59366655,-0.2970485,0.5712204,-0.14669074,-0.83666193,0.9933751,0.85923487,-0.29368842,0.82353526
-2.9749277,-0.7415735,-0.22047055,0.64661,0.40836382,-0.6681166,-0.30088156,0.53340733,0.920829,0.10208022,-0.19110768,0.36591113,-0.70792484
-2.7383618,-0.06838662,-0.1456218,-0.6250509,-0.4689877,-0.050381064,-0.5744774,0.07253606,0.35517633,-0.493329,-0.5604842,0.64559376,0.12037633
-16.91462,0.010000532,-0.40515056,0.013185326,0.15218061,0.9671851,-0.3331199,-0.49753377,0.51302737,0.2144271,0.7374975,-0.81620353,-0.21178721
-1.9445702,-0.5838611,0.40715635,-0.35506228,-0.45889562,0.6437912,-0.23806098,-0.13431258,0.30369347,-0.024218917,-0.8453605,-0.6232512,-0.888917
-2.678813,-0.651054,-0.54057074,-0.0207661,-0.37952358,0.66343915,-0.36528578,0.2749157,0.045430873,-0.6210409,-0.9686681,-0.10146878,-0.5526827
-0.8364457,-0.37039453,-0.111901425,-0.13322222,0.8216737,-0.32084066,0.26611057,-0.44404262,0.016487002,0.9090292,-0.56101304,-0.17992501,0.591545
-0.50280195,-0.6548665,-0.16097951,-0.99231786,-0.60452414,0.82529783,0.6668847,-0.21500719,0.098931976,0.8358587,0.50252974,-0.7913268,-0.5266027
-1.3677018,-0.8181469,0.07171469,0.11986386,0.8244679,-0.34232548,0.29221955,-0.052646525,-0.5663303,0.5881876,-0.5986247,-0.7143655,-0.22610986
-1.0904213,0.03349613,0.25969103,-0.22245134,-0.6072106,0.49917117,0.2036562,0.005212009,0.11440721,0.4408648,-0.6121666,0.8377523,0.7927658
-0.7210565,0.8455005,-0.0587272,-0.65335214,-0.874844,-0.012790209,0.48499694,-0.13371599,-0.13254741,0.7302667,0.3819077,0.63249624,0.75728637
-1.0654823,-0.4048877,0.42108342,0.24891585,0.40787253,-0.08407748,0.17430544,0.10074675,-0.7633092,0.7749129,0.22367296,0.02714824,0.5382616
-2.5081086,0.44649076,0.9847833,0.45387843,-0.33863202,0.2167139,-0.15310954,0.04579628,0.47943455,-0.7248809,-0.49807966,0.50341743,-0.10396874
0.052165154,-0.0964582,-0.2675314,-0.86797744,0.996141,-0.4195064,0.9880243,0.37834513,0.11997405,0.9529495,0.74600816,-0.3089704,-0.062086802
