neur0,input0,neur1,input1,neur2,input2,neur3,input3,neur4,input4
0.458834,0.0,0.51766086,0.0,0.5553801,0.0,0.44416887,0.0,0.43637443,0.0
0.45559457,0.012766595,0.4773399,0.0,0.5767973,0.0,0.35274792,0.0,0.30567682,0.0
0.41626146,0.025427863,0.46504563,0.0,0.5906557,0.0,0.27102625,0.0,0.18027546,0.0
0.34585932,0.03787942,0.4716283,0.0,0.5971444,0.0,0.21082382,0.0,0.06586276,0.0
0.25207916,0.050018735,0.48662388,0.0,0.59597725,0.0,0.17761584,0.0,-0.03196046,0.0
0.14674619,0.06174607,0.50127953,0.0,0.58689404,0.0,0.17065087,0.0,-0.10929339,0.0
0.043647323,0.07296533,0.5098149,0.0,0.5700691,0.0,0.18480553,0.0,-0.16474432,0.0
-0.045662813,0.08358497,0.50919914,0.0,0.54623103,0.0,0.21279575,0.0,-0.19907345,0.0
-0.11453091,0.093518734,0.49830416,0.0,0.5165514,0.0,0.24709481,0.0,-0.21434939,0.0
-0.1609993,0.10268648,0.4771682,0.0,0.48246372,0.0,0.28122687,0.0,-0.21324745,0.0
-0.18612492,0.111014836,0.4466109,0.0,0.44550952,0.0,0.31034198,0.0,-0.19868924,0.0
-0.19243884,0.118437886,0.4081099,0.0,0.4072305,0.0,0.33123347,0.0,-0.17374468,0.0
-0.18310416,0.124897696,0.36376208,0.0,0.3690891,0.0,0.34208035,0.0,-0.14163725,0.0
-0.16161978,0.13034488,0.3161785,0.0,0.33239692,0.0,0.3421564,0.0,-0.10571287,0.0
-0.13174541,0.13473892,0.26824376,0.0,0.29823858,0.0,0.3316305,0.0,-0.0692947,0.0
-0.09739596,0.13804863,0.2227641,0.0,0.2673983,0.0,0.31146994,0.0,-0.035426304,0.0
-0.062394496,0.1402523,0.18210073,0.0,0.2403097,0.0,0.28338444,0.0,-0.0065768138,0.0
-0.030116806,0.14133796,0.14789474,0.0,0.21705064,0.0,0.249716,0.0,0.015592792,0.0
-0.003149037,0.14130335,0.12094527,0.0,0.19738914,0.0,0.21320957,0.0,0.030332493,0.0
