fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13
0.8847944,0.12972781,-0.93765163,0.042733945,-0.36855197,0.0963595,0.023624394,0.24047245,0.56553626,-0.20765524,-0.9952741,-0.6158057,-0.016785419,-0.102698535,-0.10831507
-0.2528417,-0.6264651,-0.47438318,-0.63120866,0.49823922,-0.6361402,-0.10921538,0.8706361,0.23350802,-0.1999666,-0.60187364,0.4810171,0.9077487,-0.6524037,0.47216463
-0.22336198,-0.15546183,0.43229187,0.8164363,0.68186784,-0.9457649,-0.37210882,0.028152442,-0.6691357,0.7977724,-0.30189097,-0.1121038,0.011913766,0.21757494,-0.1383385
0.58072835,0.5347785,0.07464709,-0.19666106,0.35767514,0.67533284,-0.024868488,0.13435668,0.63063115,0.3652261,-0.5203893,-0.6440499,0.057295494,-0.39981106,0.74077415
0.6003942,-0.59746444,0.91933376,0.3563094,0.0030369894,0.13418767,-0.1860202,-0.11117828,-0.07895042,0.25785935,-0.75993806,-0.29151925,0.028654212,-0.3143254,0.7442089
-0.23305616,0.26740047,0.45549873,-0.13059142,-0.59537053,-0.19370091,-0.54542136,0.758489,0.6961165,-0.16053988,-0.32720986,0.34505737,0.57133114,-0.48580593,-0.37812185
0.842014,-0.97645104,0.46122578,-0.07842606,0.28251493,0.867912,-0.24392675,0.45435497,-0.39592186,0.8997468,-0.566463,0.0254942,0.012082395,-0.12704216,0.12611525
0.1305979,-0.37148234,0.16610445,0.89882374,-0.15122686,0.10110704,0.06425984,-0.49721673,0.57026166,-0.7383497,-0.54440385,0.39984864,0.39007017,-0.5540353,0.48858678
-0.2241504,0.56380945,0.28692737,-0.3128664,0.31517372,-0.113882855,0.5271618,-0.5647401,0.045265082,0.12864256,-0.39708847,-0.059331536,-0.056953296,0.31560522,-0.46256912
-0.5832323,-0.7244436,-0.43496946,-0.44830424,0.13010378,-0.030289333,0.64202535,-0.117852636,-0.8281951,0.54419935,0.53528315,-0.54454225,-0.0014716635,0.9777691,-0.4540098
-0.58515674,-0.26628304,-0.67759573,-0.28212667,-0.3008147,-0.5565286,-0.2481602,-0.29667127,0.38353312,0.17465109,0.29876566,-0.16423492,-0.39623082,0.74217975,0.4469348
-0.13305227,-0.14758597,-0.51321465,-0.7565938,0.39075682,-0.07241534,-0.22112226,-0.75066453,0.26810768,0.3562027,-0.013577594,0.24084128,-0.30019656,-0.18780638,0.6835017
0.11448987,0.8737366,0.5868842,0.14298645,-0.61626697,0.037698153,-0.4746141,-0.35247874,-0.44644618,-0.08038342,0.14925084,-0.3411651,0.24147776,-0.22693427,-0.16105327
0.8548891,0.4892007,-0.2801133,0.19108082,-0.27775717,0.0128901005,-0.15720123,-0.22725724,0.13307703,-0.6535723,-0.34303987,0.66975254,3.7515163E-4,-0.0770552,0.6202127
0.13065222,0.59132344,-0.3360446,-0.87789524,-0.18719539,-0.4745884,0.47695482,-0.3020899,-0.50098956,-0.17604719,-0.3381437,0.17670937,-0.16918296,-0.5111465,0.78407884
-0.25375983,-0.4414263,-0.6369134,0.5079742,0.08810665,-0.09065439,-0.39155746,-0.2851174,0.56770575,-0.19389498,-0.730583,0.03951411,-0.15631506,0.13245313,0.07700515
-0.11209008,-0.35675132,0.51217216,0.24839796,0.48475856,-0.72383887,0.8870715,-0.10178919,-0.045217443,0.2406792,0.7596648,-0.2685861,0.0027185485,0.08662596,-0.8184809
0.37417468,0.1181734,-0.29285535,-0.3481817,-0.22011758,-0.04535828,0.23232798,-0.17602022,0.1530434,0.24925533,0.45515275,0.40408283,0.16985083,-0.56570196,-0.66783756
