Generation,Max fitness,Min fitness,Avg fitness,Variance
1,-0.9404202,-28.715782,-2.9674897,1752.99
2,-0.9404202,-18.600405,-2.2013302,592.97504
3,-0.5731846,-15.734475,-1.983653,481.1672
4,-0.5731846,-15.631957,-2.1966453,582.3008
5,-0.5731846,-35.21926,-2.389037,1410.3467
6,-0.5731846,-12.19326,-1.8006711,257.09937
7,-0.5731846,-24.080767,-1.9854954,693.96893
8,-0.5731846,-24.080767,-2.1650403,962.55426
9,-0.5731846,-21.128113,-2.0758872,651.40814
10,-0.5731846,-23.709055,-2.1062312,696.1291
11,-0.4637904,-14.066294,-1.916116,384.50067
12,-0.4637904,-19.761297,-1.9098961,597.0538
13,-0.4637904,-24.542566,-2.1444116,842.60474
14,-0.2922594,-25.378704,-2.19071,1123.8478
15,-0.2922594,-12.2595215,-1.5812145,284.69058
16,-0.2922594,-14.377546,-1.689013,323.73004
17,-0.2922594,-11.328416,-1.936194,486.2343
18,-0.2922594,-12.506725,-1.5012435,245.55147
19,-0.2922594,-10.813186,-1.7510589,348.52844
20,-0.2922594,-23.459541,-2.1264129,1069.0414
21,-0.081402704,-16.49566,-1.6953396,546.4278
22,-0.081402704,-7.2012963,-1.444307,239.6956
23,-0.081402704,-10.30188,-1.3299398,218.50737
24,-0.07494559,-8.881715,-1.3676354,166.00505
25,-0.07494559,-11.898149,-1.6983005,462.47455
26,-0.07494559,-11.898149,-1.5698508,423.50244
27,-0.07494559,-11.879996,-1.4095322,311.55255
28,-0.07494559,-15.669378,-1.6323152,533.479
29,-0.07494559,-21.309109,-1.7159984,878.3577
30,-0.07494559,-27.643919,-2.0644786,1569.7076
31,-0.014500063,-6.9681616,-1.2232046,158.4116
32,-0.014500063,-6.6687493,-1.1007932,90.11063
33,-0.014500063,-17.534084,-1.4875908,447.4166
34,-0.014500063,-13.331434,-1.4147155,363.8127
35,-0.014500063,-13.340751,-1.3071752,312.34006
36,-0.014500063,-26.493807,-1.7376838,1201.2725
37,-0.014500063,-19.948301,-1.5835371,620.3593
38,-0.014500063,-15.758863,-1.5864785,477.0953
39,-0.014500063,-15.758863,-1.3991821,353.52164
40,-0.014500063,-6.8665276,-1.3028009,172.3606
41,-0.030584311,-10.025958,-1.4039704,200.50806
42,-0.16024664,-22.629587,-1.8180945,984.0897
43,-0.16024664,-19.504377,-1.555537,460.19006
44,-0.14388965,-34.395683,-2.0145218,2241.9617
45,-0.14388965,-21.803963,-1.4629668,524.54425
46,-0.14388965,-12.318103,-1.794804,502.82565
47,-0.14388965,-10.970717,-1.6932431,311.40686
48,-0.14388965,-14.010892,-1.6340773,415.79056
49,-0.14388965,-12.603381,-1.6125569,410.1364
