fitness,g0,g1
0.41622126,-0.9817062,-0.0398616
0.3902305,-0.5104928,0.51887715
0.38431597,-0.14186409,0.76190466
0.39308187,0.63103515,0.045257743
0.38617107,-0.23717956,0.23253094
0.3374663,-0.121568464,-0.16585039
0.3870312,-0.28850615,0.26563796
0.41490743,0.9633081,0.12620628
0.39118162,-0.5372376,-0.29116797
0.391374,-0.58507806,-0.5190315
0.3870903,-0.29230547,-0.28958917
0.33385944,0.020141682,-0.70430744
0.38423783,-0.12548684,0.32349744
0.3824109,-0.017508725,-0.33663374
0.39770913,0.8928748,-0.1916337
0.3975719,-0.93733037,-0.48060858
0.41411218,0.9349343,-0.048571426
0.38705376,-0.28690872,-0.20268083
0.34860277,-0.5051184,-0.4969981
0.3866993,0.2729305,0.37258828
0.39773318,0.96393585,-0.8252709
0.38530695,-0.18268664,-0.13843125
0.35228163,0.97158945,0.86600715
0.39805746,0.9822486,0.8383551
0.41343153,-0.924225,-0.024005927
0.38636327,0.25278002,0.37361974
0.38995382,0.46824944,0.3224263
0.38303205,-0.059805166,-0.9060133
0.38572565,0.22365388,-0.49870387
0.3981359,0.95967156,0.47232357
0.39613873,-0.8572614,0.44220704
0.39438,0.71703094,0.19157736
0.3915047,-0.537901,-0.03857506
0.39425948,-0.7696511,-0.6254176
0.38336077,0.07274134,0.23448849
0.39741465,0.8778664,-0.16699219
0.38227707,-0.009288549,0.14975242
0.39732087,0.87449616,0.18195173
0.39366558,0.75610673,-0.8102338
0.3977198,0.98370075,0.90561754
0.38673756,-0.29765236,0.7196251
0.3943452,-0.7412726,0.37342378
0.38711768,0.28857815,0.15775347
0.38363674,-0.08550165,-0.059343994
0.39741024,0.8829897,0.22805525
0.39877278,0.998439,0.6431123
0.3949708,0.8479067,-0.8627517
0.4152842,-0.9983925,-0.20857927
0.39141122,-0.5508215,-0.28030005
0.3524029,-0.8735062,0.61830914
0.39533332,-0.78198415,0.297001
0.38315612,-0.05871582,-0.084463105
0.39292368,-0.6212415,-0.051006317
0.39800906,0.96173394,-0.7886707
0.39060622,0.53429306,0.5914363
0.39757723,0.93248016,0.73949564
0.38421777,-0.12118566,-0.1794304
0.38589367,0.22260815,0.29869547
0.38450038,-0.13407516,0.04258128
0.39163387,-0.5865711,-0.41828972
0.39654168,0.8268963,0.109500155
0.3912803,0.5664332,0.4282476
0.39990887,0.9977449,-0.2681344
0.39047247,-0.562089,-0.8886397
0.35023472,0.6464162,-0.5478777
0.39836,0.92312485,0.19678473
0.3107559,-0.91203594,0.34208667
0.39248312,-0.6525966,0.58694255
0.3911833,0.56157523,-0.4341992
0.39609948,0.8292786,0.32606483
0.3981707,-0.9068236,0.10313765
0.39430827,-0.7105928,0.15380333
0.3926959,0.6242186,0.22934559
0.38753587,0.31866717,0.28889543
0.38303462,0.054368686,-0.31052062
0.39516515,0.81210864,0.72652394
0.39937216,-0.9925779,-0.36470556
0.382842,-0.046697408,0.9403467
0.3946443,0.7904784,0.66340196
0.39326885,-0.7057529,-0.72127944
0.39900136,0.9913524,-0.44480228
0.3853491,-0.1874813,-0.21288554
0.38962755,0.4432858,0.25620273
0.38945657,0.46258256,-0.50215274
0.38313085,0.056866396,-0.028956652
0.39008102,-0.50294346,0.5994045
0.39717206,0.9180609,0.55777884
0.39278787,-0.6538189,0.40042067
0.41319215,-0.9263287,-0.06777952
0.3936525,0.66951656,-0.12987065
0.38535914,-0.18740961,-0.19356209
0.39662027,0.88287926,0.44647628
0.38692912,-0.30872592,-0.6284505
0.39633915,0.9171079,0.952843
0.39637333,-0.8261127,0.17272317
0.38752905,0.344959,-0.61560553
0.3988035,-0.99173164,0.57938904
0.38344127,-0.07441783,0.04374167
0.35018498,-0.6911046,0.99089515
0.39704886,0.88771373,0.36069217
