Generation,Max fitness,Min fitness,Avg fitness,Variance
1,-0.708585,-7.223949,-1.7049437,136.041
2,-0.6573295,-20.076256,-1.7212645,447.58234
3,-0.4352887,-20.076256,-1.6018775,481.20236
4,-0.4352887,-17.356623,-1.9449939,635.9514
5,-0.25968242,-11.134364,-1.6174858,273.97018
6,-0.23612179,-10.992637,-1.4655396,211.2928
7,-0.23612179,-26.901375,-1.7996212,841.5212
8,-0.23612179,-18.847734,-2.134335,1056.022
9,-0.23612179,-7.2019587,-1.5436876,176.36209
10,-0.23612179,-18.570145,-1.6275865,488.1296
11,-0.23612179,-12.413203,-1.6306505,330.45508
12,-0.23612179,-19.282175,-1.8502948,733.00793
13,-0.15828246,-10.657265,-1.3922821,191.41463
14,-0.15828246,-9.35115,-1.350721,142.61336
15,-0.15828246,-11.017179,-1.5521507,256.90976
16,-0.15828246,-23.053673,-1.9729483,979.0931
17,-0.15828246,-27.104393,-1.849608,1175.8043
18,-0.15828246,-15.241507,-1.6027575,427.87787
19,-0.15828246,-24.555141,-1.9772567,982.4535
20,-0.15828246,-34.859188,-2.1569393,1859.7646
21,-0.13782343,-10.4432335,-1.5256652,221.97882
22,-0.13782343,-15.575695,-1.7388974,433.6417
23,-0.13782343,-11.114043,-1.5002261,191.27626
24,-0.13782343,-6.7213807,-1.394606,138.15137
25,-0.13782343,-5.846875,-1.4562323,115.60086
26,-0.13782343,-10.866863,-1.4987375,250.24263
27,-0.13782343,-13.325575,-1.489751,296.76593
28,-0.13782343,-12.060272,-1.5971397,349.6012
29,-0.13782343,-21.801435,-1.7535809,822.80615
30,-0.13782343,-31.496048,-1.7815949,1138.0891
31,-0.13782343,-8.06959,-1.26493,135.2964
32,-0.13782343,-11.225599,-1.6517886,425.27307
33,-0.13782343,-8.751553,-1.4562601,191.29819
34,-0.13782343,-13.875947,-1.5923355,328.74606
35,-0.13782343,-16.420322,-1.6423118,420.27124
36,-0.13782343,-16.420322,-1.7128862,508.7132
37,-0.13782343,-15.549025,-1.5549104,392.1695
38,-0.13782343,-17.804834,-1.7542317,534.6485
39,-0.13782343,-17.804834,-1.5628253,440.1023
40,-0.13782343,-17.804834,-1.596931,453.1511
41,-0.055732604,-17.804834,-1.7325805,720.03735
42,-0.055732604,-6.9224577,-1.2815684,107.84692
43,-0.055732604,-20.678083,-1.47368,464.142
44,-0.055732604,-13.908367,-1.6158628,447.53256
45,-0.055732604,-9.392316,-1.4599456,236.71982
