fitness,g0,g1
0.4195199,0.18241656,0.27816498
0.41956803,-0.4121201,-0.20745063
0.41879088,0.46779656,-0.6741327
0.41953233,0.07658291,0.91627955
0.4209441,0.80383754,0.7410369
0.4198237,0.2057246,0.9208741
0.41842675,-0.8035157,0.593747
0.419355,-0.0153951645,0.3158332
0.4184222,0.90264285,-0.62688875
0.4188361,0.40663183,-0.5752785
0.41920885,-0.7895287,0.049701333
0.41923764,-0.22735643,0.23158252
0.4196223,0.16705775,0.5907235
0.41981375,0.7467716,0.26214373
0.4183512,0.9487994,-0.2829826
0.41953284,0.09016192,0.5388731
0.4192343,0.069792986,-0.80906284
0.41917416,-0.4821353,0.14895117
0.41955063,0.123551846,0.4241798
0.42018697,0.62420547,0.46422172
0.41911206,0.25335956,-0.3053776
0.4183136,-0.6780499,0.55218065
0.41946635,0.046574354,0.76123
0.41948107,-0.25942326,-0.18293154
0.41905117,-0.9518038,0.16609776
0.41940284,0.02896595,0.41012776
0.41805047,0.5890087,-0.987311
0.41809857,-0.99217725,0.44808817
0.42059502,-0.8763908,-0.4906671
0.42050683,-0.88285756,-0.4210589
0.41776234,0.77363884,-0.9329579
0.41852093,-0.39596665,0.93406713
0.42083728,-0.72847486,-0.7592844
0.4191381,0.39620745,0.0057786703
0.4193709,4.9948692E-5,-0.69721353
0.41997856,-0.39354622,-0.51065993
0.41812003,-0.6769446,0.7383797
0.4193139,0.11340463,-0.37147248
0.4181909,0.90259933,-0.5489595
0.41935274,-0.83609116,0.103791595
0.4175514,-0.8021258,0.9680965
0.4195441,-0.5576761,0.002085209
0.42050967,0.84120023,0.4347167
0.42057532,0.5520394,0.9074185
0.42007092,-0.9135922,-0.31427157
0.41986042,0.35454452,0.6512041
0.41855994,-0.97508216,0.18425643
0.4192958,0.11135197,-0.2385447
0.4198501,-0.2351625,-0.88375497
0.41961256,-0.12590933,-0.8501017
0.41971046,0.26837838,0.4299271
0.41953138,-0.9319196,0.07606268
0.41928145,0.04291451,-0.89069843
0.41945735,-0.28530037,-0.07258761
0.4187725,0.38098967,-0.52931774
0.41926214,0.23786056,-0.14542246
0.4200901,0.34458733,0.7713803
0.4199846,0.2999022,0.8007537
0.41930038,0.18897569,-0.08041656
0.4185139,-0.38778365,0.96432626
0.4201234,-0.5785587,-0.42550635
0.4195069,0.16591585,0.23378646
0.4183581,-0.8097782,0.4257859
0.41942945,-0.17213988,-0.3660003
0.41764304,-0.8010483,0.9414511
0.4191183,-0.2526499,0.32288826
0.41930965,-0.15806592,0.37308526
0.4184221,0.5188035,-0.82240796
0.41834623,0.7555485,-0.69231296
0.4202075,0.54572487,0.50916946
0.41859636,-0.5188894,0.5550275
0.4193792,0.5512819,-0.055099487
0.41907212,0.4344933,-0.34034777
0.41789252,0.6808008,-0.98274493
0.4211557,0.8778243,0.8265816
0.42067307,-0.85850763,-0.5014113
0.41817644,-0.91143,0.5497676
0.4197683,-0.17527723,-0.97937155
0.41895404,0.42132044,-0.2676258
0.41955578,0.8561411,0.017811775
0.42000863,-0.54241335,-0.41206026
0.4203372,0.51897466,0.53353906
0.4174359,0.93892384,-0.8885131
0.41939843,-0.5041932,-0.07159495
0.4202096,0.6786909,0.4096403
0.41748255,0.87414813,-0.9705297
0.41957146,0.14776146,0.67881644
0.41910738,-0.13888574,0.759634
0.4197757,0.929497,0.12054646
0.41960126,-0.34747708,-0.21382713
0.41970137,-0.26070487,-0.4170035
0.41965246,0.40172148,0.22750723
0.41878843,-0.795974,0.21774495
0.42102647,0.73345995,0.9572575
0.4193593,0.096668124,-0.05911696
0.41893572,-0.25188124,0.5446522
0.4191127,-0.7785419,-0.012502193
0.41935468,-0.03839326,0.3703525
0.4198554,-0.35513616,-0.6513982
0.41964906,0.12624037,0.956753
