9.579382999999999648e-02
1.540766699999999989e-01
4.445263400000000475e-02
-2.121309299999999953e-01
-9.238763999999999310e-02
2.299956000000000222e-01
-1.428173100000000063e-02
-5.530198700000000384e-02
-2.308225200000000032e-01
