fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11
-0.49235892,-0.13993332,-0.5712862,-0.4370046,-0.4082068,0.31894255,0.7339429,-0.45968938,0.24958022,0.6731868,-0.7933662,0.50970244,0.7685852
-1.1560823,-0.4814916,0.943254,-0.2846303,-0.93374515,0.74272186,0.4416089,-0.26916873,-0.33741742,0.09629256,0.8802775,-0.1431423,0.74069726
-3.291906,-0.063364886,0.26938376,0.48257086,0.34689823,0.5913255,-0.7405177,0.91675967,-0.5906742,-0.18619917,-0.9071114,-0.55688685,0.567281
-1.406038,0.96706206,-0.11485708,-0.5204991,0.2148974,0.015660081,0.50665236,-0.0806533,0.0073894328,-0.0023653093,0.38587582,0.9244212,0.06814969
-32.83174,0.7544636,-0.107009,-0.029856618,-0.8752954,-0.4300689,0.14659794,0.32980052,0.068617225,-0.97648466,-0.3399892,0.67939425,0.09847398
-1.2900082,0.6176043,-0.31018254,0.39323452,-0.72650754,0.4572274,0.7084411,-0.0057741646,-0.08825504,-0.1378622,0.7018054,-0.37617677,0.5745174
-2.2306516,0.9080058,-0.8428442,0.33317947,-0.98926616,0.0945452,-0.81716585,-0.44285685,-0.1563872,0.1057685,-0.75727105,-0.109826066,0.11021608
-1.3769104,0.6615612,-0.31120175,-0.3661494,-0.71310604,-0.039892793,0.1897303,0.9194551,-0.73213047,0.03022933,-0.62823117,0.27618384,0.4411203
-0.83382434,-0.07874283,0.660796,-0.7758127,0.373512,-0.08771802,0.36720392,0.47406083,-0.9584522,0.704918,0.81159127,-0.08124921,0.3272808
-1.3897696,0.5266455,-0.18653405,0.11703552,0.035168145,-0.36836413,0.2782626,-0.29266012,0.3553367,0.06711418,-0.006730199,0.018808693,0.32487422
-0.2927219,0.36169195,-0.1476773,-0.90938723,-0.4041989,-0.32852674,0.68979007,0.6119771,-0.98367137,0.97399944,0.8808959,-0.13126926,0.66379046
-2.2960496,0.2720894,-0.72070426,0.19469433,-0.2592988,0.32925633,-0.35540015,-0.669108,-0.09327633,0.0909829,0.24182893,0.8728226,-0.4304249
-1.3493981,-0.14798117,-0.1570436,-0.24107158,0.16328567,0.54055566,0.64637196,-0.4474057,0.08084476,-0.03915119,0.71804166,-0.17919004,0.16913845
-1.339811,-0.23947686,-0.0810604,-0.21056136,0.75955606,0.035144024,-0.051630605,-0.1441921,-0.20007896,-0.12506028,-0.5166202,0.07879398,0.15814613
-2.8297565,-0.70286506,-0.36933622,0.3098816,0.68629384,0.932418,-0.023167802,0.12612425,0.5251754,-0.46791944,0.03415084,-0.4161077,0.56473297
-1.5835222,0.074951924,0.7249596,0.8346436,0.57023495,0.72330356,0.23284496,0.33964157,-0.1152305,0.933817,0.3128486,-0.052577615,-0.8033913
-0.91583776,-0.69164926,-0.43471426,-0.05006102,0.06611261,0.48787406,0.9114732,0.44526336,0.56379944,0.5764122,-0.36270508,0.26927516,0.23872226
-1.0393453,0.83648896,0.21808012,-0.47203714,0.1507734,-0.18320999,0.15634471,0.87040555,0.117462136,0.6192642,-0.61117744,0.062548436,0.536636
-0.5422745,0.9422065,0.29192945,-0.9814313,0.05579133,-0.025920356,0.5208118,0.99953365,-0.7540826,0.7304465,0.802624,-0.25161007,0.6285588
-10.063486,-0.6176225,-0.3067178,0.108025484,-0.1976446,0.51182276,-0.074167624,-0.1742645,-0.76157594,0.77988356,-0.9760607,-0.043308783,0.34976536
-10.890115,-0.19904907,0.2682532,0.7631609,0.12053108,-0.13667442,-0.3290844,0.096529774,0.2492803,0.19651125,0.4440414,-0.4703351,0.15366715
-1.4542687,0.35545135,0.43380165,-0.48882744,0.30140677,-0.4495989,0.24956082,-0.54173857,-0.6364729,0.5867633,0.49616346,-0.3759037,-0.33078474
-1.2252142,0.28223348,0.076743975,-0.09840749,-0.052499484,0.55100477,-0.29078433,0.7442572,-0.41256043,0.7041501,0.5289205,0.06260126,0.7183598
-0.5782448,-0.7063137,-0.08498483,-0.8162846,-0.33957952,-0.15156661,0.7224587,0.026064478,-0.1659746,0.43855467,-0.31771222,0.65165854,-0.12381091
-1.192558,-0.26822978,-0.2803659,-0.4422205,0.43588606,0.23438466,0.46206588,0.7668956,0.6656677,0.096530646,-0.13843793,0.500413,0.75960016
