neur0,input0,neur1,input1,neur2,input2,neur3,input3,neur4,input4
0.45960063,0.0,0.48002595,0.0,0.44598594,0.0,0.4152414,0.0,0.45864967,0.0
0.45202553,0.009857577,0.54679817,0.0,0.36380315,0.0,0.3308371,0.0,0.44908673,0.0
0.44459808,0.01962947,0.61241543,0.0,0.28686154,0.0,0.2598876,0.0,0.43977696,0.0
0.43731856,0.029230773,0.6749107,0.0,0.2169556,0.0,0.20307675,0.0,0.43069404,0.0
0.430187,0.03857816,0.73249054,0.0,0.1548571,0.0,0.15944546,0.0,0.42181244,0.0
0.4232029,0.04759063,0.783793,0.0,0.100590475,0.0,0.12725806,0.0,0.41310963,0.0
0.41636553,0.05619028,0.8280522,0.0,0.053721093,0.0,0.104572386,0.0,0.40456668,0.0
0.40967366,0.06430298,0.8651234,0.0,0.0135795325,0.0,0.0895401,0.0,0.39616835,0.0
0.40312558,0.071859084,0.89538175,0.0,-0.020591108,0.0,0.08053305,0.0,0.38790274,0.0
0.39671928,0.078794084,0.91955113,0.0,-0.049548764,0.0,0.076176114,0.0,0.37976077,0.0
0.39045215,0.085049145,0.9385252,0.0,-0.07400649,0.0,0.075336844,0.0,0.37173575,0.0
0.3843212,0.090571724,0.9532232,0.0,-0.09461107,0.0,0.07709834,0.0,0.36382297,0.0
0.3783231,0.09531597,0.9644974,0.0,-0.11193572,0.0,0.080727786,0.0,0.35601917,0.0
0.372454,0.0992432,0.97308564,0.0,-0.12648055,0.0,0.08564623,0.0,0.34832236,0.0
0.3667097,0.102322236,0.9795982,0.0,-0.13867712,0.0,0.091401495,0.0,0.34073147,0.0
0.36108574,0.10452969,0.9845236,0.0,-0.14889495,0.0,0.097644895,0.0,0.33324608,0.0
0.35557738,0.10585018,0.98824394,0.0,-0.1574485,0.0,0.104111336,0.0,0.32586634,0.0
0.35017955,0.10627647,0.99105376,0.0,-0.16460434,0.0,0.1106028,0.0,0.31859264,0.0
0.34488714,0.1058095,0.9931773,0.0,-0.17058769,0.0,0.11697464,0.0,0.31142563,0.0
0.3396948,0.10445843,0.99478424,0.0,-0.17558837,0.0,0.12312421,0.0,0.30436608,0.0
0.33459723,0.102240495,0.99600244,0.0,-0.17976607,0.0,0.12898177,0.0,0.29741478,0.0
0.32958898,0.09918093,0.9969278,0.0,-0.18325502,0.0,0.1345029,0.0,0.29057255,0.0
0.32466477,0.09531261,0.9976324,0.0,-0.18616778,0.0,0.13966264,0.0,0.2838401,0.0
0.31981936,0.09067586,0.99817026,0.0,-0.1885988,0.0,0.14445056,0.0,0.277218,0.0
0.31504765,0.085317984,0.9985818,0.0,-0.19062717,0.0,0.14886706,0.0,0.27070683,0.0
0.31034476,0.07929292,0.9988977,0.0,-0.19231918,0.0,0.15292035,0.0,0.26430693,0.0
0.3057061,0.07266065,0.9991407,0.0,-0.19373026,0.0,0.15662414,0.0,0.2580185,0.0
0.3011273,0.06548674,0.9993282,0.0,-0.1949068,0.0,0.15999576,0.0,0.25184163,0.0
0.29660445,0.057841618,0.99947333,0.0,-0.19588755,0.0,0.16305488,0.0,0.24577628,0.0
0.29213387,0.04979999,0.99958587,0.0,-0.19670497,0.0,0.16582237,0.0,0.23982222,0.0
0.28771237,0.04144021,0.9996735,0.0,-0.1973861,0.0,0.16831957,0.0,0.23397912,0.0
0.28333715,0.032843396,0.99974185,0.0,-0.1979536,0.0,0.17056766,0.0,0.22824651,0.0
0.27900591,0.024092868,0.9997953,0.0,-0.19842632,0.0,0.17258734,0.0,0.22262375,0.0
0.27471682,0.015273213,0.9998373,0.0,-0.19882005,0.0,0.17439839,0.0,0.21711016,0.0
0.2704685,0.006469579,0.99987024,0.0,-0.19914792,0.0,0.17601961,0.0,0.21170488,0.0
0.26626006,-0.0022330359,0.9998963,0.0,-0.19942096,0.0,0.17746867,0.0,0.20640701,0.0
0.2620912,-0.010750748,0.99991685,0.0,-0.19964826,0.0,0.17876205,0.0,0.20121552,0.0
0.25796193,-0.01900135,0.9999332,0.0,-0.19983749,0.0,0.17991498,0.0,0.1961293,0.0
0.25387293,-0.026905244,0.9999462,0.0,-0.19999501,0.0,0.18094149,0.0,0.19114722,0.0
0.24982527,-0.034386106,0.9999565,0.0,-0.20012613,0.0,0.18185446,0.0,0.18626799,0.0
0.2458204,-0.0413715,0.9999648,0.0,-0.20023523,0.0,0.18266563,0.0,0.18149033,0.0
0.24186035,-0.047793712,0.9999714,0.0,-0.20032603,0.0,0.18338567,0.0,0.1768129,0.0
0.23794739,-0.053590227,0.99997675,0.0,-0.20040159,0.0,0.18402427,0.0,0.17223428,0.0
0.23408425,-0.058704354,0.999981,0.0,-0.20046447,0.0,0.1845902,0.0,0.16775306,0.0
0.23027396,-0.06308578,0.99998444,0.0,-0.20051678,0.0,0.18509135,0.0,0.16336773,0.0
0.22651984,-0.06669096,0.99998724,0.0,-0.20056029,0.0,0.18553482,0.0,0.15907685,0.0
0.22282545,-0.069483556,0.9999895,0.0,-0.2005965,0.0,0.18592699,0.0,0.15487888,0.0
0.21919456,-0.07143476,0.99999136,0.0,-0.20062663,0.0,0.1862736,0.0,0.15077229,0.0
0.2156311,-0.07252351,0.9999929,0.0,-0.20065168,0.0,0.18657976,0.0,0.1467555,0.0
0.21213908,-0.072736755,0.9999941,0.0,-0.2006725,0.0,0.18685006,0.0,0.14282699,0.0
0.2087226,-0.07206948,0.9999951,0.0,-0.20068985,0.0,0.18708855,0.0,0.13898517,0.0
0.20538574,-0.07052483,0.99999595,0.0,-0.20070429,0.0,0.18729891,0.0,0.13522848,0.0
0.20213252,-0.06811396,0.9999966,0.0,-0.20071629,0.0,0.18748437,0.0,0.13155538,0.0
0.19896689,-0.06485608,0.9999972,0.0,-0.20072627,0.0,0.18764779,0.0,0.12796427,0.0
0.19589262,-0.06077813,0.9999976,0.0,-0.20073457,0.0,0.18779175,0.0,0.12445361,0.0
0.19291331,-0.05591456,0.99999803,0.0,-0.20074147,0.0,0.18791853,0.0,0.12102185,0.0
0.1900323,-0.050307047,0.99999833,0.0,-0.2007472,0.0,0.18803011,0.0,0.117667444,0.0
0.18725267,-0.044004016,0.99999857,0.0,-0.20075198,0.0,0.18812832,0.0,0.114388876,0.0
0.18457715,-0.03706033,0.9999988,0.0,-0.20075595,0.0,0.18821472,0.0,0.111184604,0.0
0.1820081,-0.029536625,0.999999,0.0,-0.20075926,0.0,0.18829069,0.0,0.108053155,0.0
0.1795475,-0.021498779,0.99999917,0.0,-0.200762,0.0,0.1883575,0.0,0.10499304,0.0
0.17719688,-0.013017364,0.9999993,0.0,-0.2007643,0.0,0.18841623,0.0,0.10200278,0.0
0.17495732,-0.0041668774,0.9999994,0.0,-0.20076619,0.0,0.18846783,0.0,0.09908093,0.0
0.17282945,0.004974754,0.99999946,0.0,-0.20076779,0.0,0.18851317,0.0,0.09622606,0.0
0.17081337,0.014327155,0.9999996,0.0,-0.2007691,0.0,0.18855299,0.0,0.09343676,0.0
0.16890867,0.023808096,0.99999964,0.0,-0.20077018,0.0,0.18858798,0.0,0.09071164,0.0
0.1671145,0.033334263,0.9999997,0.0,-0.20077111,0.0,0.18861869,0.0,0.08804932,0.0
0.1654294,0.042822104,0.9999997,0.0,-0.20077185,0.0,0.18864566,0.0,0.085448466,0.0
0.16385148,0.052188445,0.99999976,0.0,-0.2007725,0.0,0.18866932,0.0,0.08290774,0.0
