fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13
-3.3208685,0.1295556,0.23858027,0.017723795,-0.1964857,0.06786227,0.18298316,0.055096865,0.98731744,-0.124350116,0.80638635,0.103921264,-0.20058346,-0.19271064,-0.0994038
-1.8230823,-0.3793731,0.38715315,0.8725748,-0.2541074,0.076573685,-0.52180445,-0.0776088,-0.81514865,-0.48525402,0.82876813,0.873988,-0.5498165,-0.9978277,0.18468805
-2.5657973,-0.7439516,0.031906467,-0.15691352,0.42746848,-0.61869794,0.1878896,0.012573361,0.86654323,-0.291533,-8.656385E-4,-0.67943156,-0.13526446,-0.43839073,0.44554594
-5.1219945,-0.54515135,0.37351105,0.2972031,-0.59390116,-0.20011747,0.540976,-0.17985578,0.11760604,0.79208803,-0.44487265,-0.16083148,0.29695302,0.28323323,-0.4335817
-2.803082,-0.3811089,-0.6884949,-0.70096546,-0.29441127,0.26768714,-0.014774354,-0.10473275,-0.52188665,0.44942683,-0.7214866,-0.48483264,-0.197258,-0.13790612,0.44133314
-3.4691389,-0.3001703,-0.6117271,0.9962996,-0.15557015,0.22736037,-0.004887677,0.6956313,-0.026724339,0.608354,-0.11763601,-0.16599068,0.72170115,0.7696419,0.094824485
-2.8803875,-0.23344672,-0.3210959,0.4974654,-0.027537093,0.96803766,0.20509245,0.026379287,0.825918,-0.19646461,-0.7369612,-0.47773707,0.6343508,-0.33993366,-0.47605094
-2.0311675,0.5247546,-0.47862452,0.8618735,-0.48655146,0.6776627,0.49572355,0.95161104,-0.3040366,-0.5591764,0.70022404,-0.03595555,-0.9133606,-0.94164634,-0.44971922
-6.9747424,0.16874854,-0.020677263,0.3472782,0.17673318,0.7280761,0.54807097,0.18114588,0.9283449,-0.54210925,0.0882353,0.35626438,-0.6130309,0.487328,0.63381195
-2.6774237,0.23481098,-0.75577056,-0.18721513,0.8411984,0.16323556,0.31058764,-0.3834642,0.09733487,0.0071693007,0.7385278,0.66761816,0.35028434,-0.401875,0.62293744
-3.0152817,-0.057929836,0.35606408,0.1347596,0.87018317,-0.21058723,0.15137523,-0.57304907,-0.31174433,0.42045918,0.70771015,-0.27046573,0.19097272,-0.41953823,-0.7532464
-2.946285,-0.6977246,0.35433042,0.66979885,0.37551913,0.045040384,-0.7500584,-0.11252451,0.30885443,-0.6887956,-0.58852595,-0.46352947,0.43539968,0.3187571,-0.6360837
-1.877326,0.08011606,0.50545824,-0.41318062,-0.57281494,-0.13797724,0.38343686,-0.03197524,0.6034185,0.46561906,0.5641295,0.70471025,-0.42886838,-0.8950958,0.22795847
-2.4120905,0.04983643,-0.044210363,0.55147773,0.04744041,0.4081763,-0.833344,-0.6596985,-0.86601985,0.4469803,0.47592953,9.83236E-4,-0.4440515,-0.6546272,-0.925512
-2.8546576,0.06257272,-0.3835658,0.68009955,0.7781255,-0.473374,0.1819278,-0.10801306,0.27709007,-0.16150379,0.015045774,0.0942611,0.015003562,0.41511723,-0.099751115
-2.948013,0.09964452,0.056776643,0.1657288,-0.07088847,0.8267047,-0.3090609,-0.09505574,-0.08391942,-0.95671505,-0.3069706,-0.28759444,0.5677758,0.32138455,-0.56219316
-2.801636,0.7477666,0.21927886,0.38778886,0.33934283,-0.325933,-0.55816853,-0.1487999,0.19297147,0.5400113,0.23377676,0.046953797,-0.1722194,0.599266,0.19997324
-2.6330652,0.35243917,0.7257546,0.039232958,0.038330227,0.49881938,0.63346887,0.5226394,0.115770906,-0.20095973,-0.78789574,-0.5788014,-0.665572,0.73685616,-0.95744765
