neur0,input0,neur1,input1,neur2,input2,neur3,input3,neur4,input4,neur5,input5,neur6,input6,neur7,input7,neur8,input8,neur9,input9
0.999903,0.0,0.2787225,0.0,0.45767167,0.0,0.48677358,0.0,0.53231925,0.0,0.33122537,0.0,0.46129838,0.0,0.47975877,0.0,0.48466018,0.0,0.46466634,0.0
0.9999742,0.039989334,0.03239728,0.0,0.48509848,0.0,0.5291122,0.0,0.6436333,0.0,0.19979888,0.0,0.49087244,0.0,0.46954724,0.0,0.4991687,0.0,0.4585662,0.0
0.99999326,0.07991469,-0.18548867,0.0,0.4829447,0.0,0.55781513,0.0,0.74163795,0.0,0.042614594,0.0,0.54537773,0.0,0.44664517,0.0,0.5119764,0.0,0.45043296,0.0
0.9999983,0.119712204,-0.36108184,0.0,0.45574057,0.0,0.5750571,0.0,0.82001054,0.0,-0.1309889,0.0,0.61881196,0.0,0.4085919,0.0,0.5225004,0.0,0.43898666,0.0
0.9999996,0.15931821,-0.49689764,0.0,0.40574345,0.0,0.58247006,0.0,0.8778757,0.0,-0.3064917,0.0,0.7008804,0.0,0.35387033,0.0,0.53011924,0.0,0.4236232,0.0
0.9999999,0.19866931,-0.6009247,0.0,0.3334588,0.0,0.58079493,0.0,0.9181095,0.0,-0.46782413,0.0,0.77998215,0.0,0.28262672,0.0,0.5342286,0.0,0.40449417,0.0
1.0,0.23770262,-0.6809755,0.0,0.23864922,0.0,0.569887,0.0,0.94497395,0.0,-0.6028259,0.0,0.84722716,0.0,0.1970729,0.0,0.5343045,0.0,0.38231832,0.0
1.0,0.27635565,-0.7431597,0.0,0.1215635,0.0,0.5487749,0.0,0.96248895,0.0,-0.70674133,0.0,0.8987793,0.0,0.101232395,0.0,0.52995193,0.0,0.3580182,0.0
1.0,0.31456655,-0.7919352,0.0,-0.0156818,0.0,0.51570797,0.0,0.9737811,0.0,-0.7815701,0.0,0.93527275,0.0,8.512288E-5,0.0,0.52092516,0.0,0.33238074,0.0
1.0,0.3522742,-0.83051383,0.0,-0.16785029,0.0,0.46822882,0.0,0.9810417,0.0,-0.83284575,0.0,0.95965916,0.0,-0.101469345,0.0,0.5071194,0.0,0.3058718,0.0
1.0,0.38941833,-0.86123544,0.0,-0.32612976,0.0,0.40335608,0.0,0.98571694,0.0,-0.8666141,0.0,0.9753195,0.0,-0.19939624,0.0,0.48854756,0.0,0.27860513,0.0
1.0,0.42593947,-0.8858378,0.0,-0.4792545,0.0,0.31798112,0.0,0.98872733,0.0,-0.88784087,0.0,0.9851088,0.0,-0.29087353,0.0,0.4653153,0.0,0.2504023,0.0
1.0,0.46177918,-0.90563625,0.0,-0.6162716,0.0,0.2095879,0.0,0.9906447,0.0,-0.8999867,0.0,0.99111533,0.0,-0.374264,0.0,0.43760258,0.0,0.22088279,0.0
1.0,0.4968801,-0.92164207,0.0,-0.7296659,0.0,0.07738706,0.0,0.9918158,0.0,-0.90512294,0.0,0.9947504,0.0,-0.4488786,0.0,0.40565348,0.0,0.1895512,0.0
1.0,0.5311862,-0.93464124,0.0,-0.816974,0.0,-0.076158464,0.0,0.99244356,0.0,-0.9041718,0.0,0.9969251,0.0,-0.51468045,0.0,0.36977357,0.0,0.1558695,0.0
1.0,0.5646424,-0.94524956,0.0,-0.88015735,0.0,-0.24385573,0.0,0.9926398,0.0,-0.89710075,0.0,0.9982122,0.0,-0.5720203,0.0,0.33033004,0.0,0.11931455,0.0
1.0,0.59719545,-0.9539517,0.0,-0.9236462,0.0,-0.4135386,0.0,0.992459,0.0,-0.8830399,0.0,0.99896574,0.0,-0.6214352,0.0,0.28775305,0.0,0.07942578,0.0
1.0,0.628793,-0.96112996,0.0,-0.95243263,0.0,-0.5704965,0.0,0.9919207,0.0,-0.8603417,0.0,0.9994024,0.0,-0.66351193,0.0,0.2425343,0.0,0.035846446,0.0
1.0,0.65938467,-0.96708655,0.0,-0.9709213,0.0,-0.7023432,0.0,0.9910239,0.0,-0.8266024,0.0,0.9996532,0.0,-0.69879913,0.0,0.19522226,0.0,-0.0116384365,0.0
1.0,0.68892145,-0.9720601,0.0,-0.9825176,0.0,-0.80328315,0.0,0.9897539,0.0,-0.7786474,0.0,0.99979657,0.0,-0.7277501,0.0,0.14641397,0.0,-0.06306776,0.0
1.0,0.7173561,-0.9762389,0.0,-0.98965037,0.0,-0.8746541,0.0,0.9880845,0.0,-0.7125061,0.0,0.99987835,0.0,-0.75067693,0.0,0.09674415,0.0,-0.11827619,0.0
1.0,0.7446431,-0.9797714,0.0,-0.99396336,0.0,-0.92212814,0.0,0.9859765,0.0,-0.62347835,0.0,0.99992526,0.0,-0.7677027,0.0,0.046873927,0.0,-0.17687663,0.0
1.0,0.7707389,-0.9827742,0.0,-0.9965303,0.0,-0.9523885,0.0,0.9833756,0.0,-0.5065265,0.0,0.9999523,0.0,-0.778704,0.0,-0.0025189316,0.0,-0.23825875,0.0
1.0,0.7956016,-0.9853389,0.0,-0.9980348,0.0,-0.9711543,0.0,0.9802105,0.0,-0.3573901,0.0,0.99996805,0.0,-0.7832425,0.0,-0.05074694,0.0,-0.301608,0.0
1.0,0.8191916,-0.9875375,0.0,-0.9989031,0.0,-0.982602,0.0,0.9763902,0.0,-0.17490067,0.0,0.9999773,0.0,-0.7805025,0.0,-0.0971178,0.0,-0.3659469,0.0
1.0,0.84147096,-0.98942685,0.0,-0.9993966,0.0,-0.98952264,0.0,0.97180146,0.0,0.03547535,0.0,0.9999828,0.0,-0.7692842,0.0,-0.14094129,0.0,-0.4301957,0.0
1.0,0.8624042,-0.9910521,0.0,-0.9996728,0.0,-0.9936884,0.0,0.9663051,0.0,0.25855768,0.0,0.99998593,0.0,-0.7481386,0.0,-0.18154475,0.0,-0.4932447,0.0
1.0,0.88195777,-0.99245,0.0,-0.99982494,0.0,-0.9961924,0.0,0.959731,0.0,0.47090077,0.0,0.9999877,0.0,-0.7157062,0.0,-0.21830064,0.0,-0.5540274,0.0
1.0,0.90010047,-0.99365073,0.0,-0.99990755,0.0,-0.9976981,0.0,0.9518717,0.0,0.6494625,0.0,0.9999886,0.0,-0.671175,0.0,-0.2506605,0.0,-0.6115853,0.0
1.0,0.9168031,-0.99467987,0.0,-0.9999517,0.0,-0.9986049,0.0,0.9424738,0.0,0.7822072,0.0,0.999989,0.0,-0.61462146,0.0,-0.27818274,0.0,-0.6651214,0.0
1.0,0.9320391,-0.99555916,0.0,-0.9999751,0.0,-0.9991521,0.0,0.93122697,0.0,0.87103003,0.0,0.99998903,0.0,-0.5470741,0.0,-0.30054727,0.0,-0.71403927,0.0
1.0,0.94578403,-0.9963078,0.0,-0.99998724,0.0,-0.99948317,0.0,0.91774875,0.0,0.9260061,0.0,0.99998885,0.0,-0.47035673,0.0,-0.31755906,0.0,-0.7579666,0.0
1.0,0.95801586,-0.99694264,0.0,-0.9999935,0.0,-0.99968404,0.0,0.9015655,0.0,0.958336,0.0,0.9999885,0.0,-0.38684186,0.0,-0.3291428,0.0,-0.7967576,0.0
1.0,0.9687151,-0.9974788,0.0,-0.9999967,0.0,-0.9998062,0.0,0.88208586,0.0,0.97677743,0.0,0.99998796,0.0,-0.29917613,0.0,-0.33533067,0.0,-0.83047616,0.0
1.0,0.9778646,-0.99792963,0.0,-0.9999984,0.0,-0.9998808,0.0,0.8585665,0.0,0.9871216,0.0,0.99998736,0.0,-0.21000588,0.0,-0.33624423,0.0,-0.85936177,0.0
1.0,0.98544973,-0.9983072,0.0,-0.99999917,0.0,-0.99992645,0.0,0.8300661,0.0,0.9928746,0.0,0.9999866,0.0,-0.12173568,0.0,-0.3320749,0.0,-0.883785,0.0
1.0,0.99145836,-0.99862206,0.0,-0.9999996,0.0,-0.99995446,0.0,0.7953847,0.0,0.9960619,0.0,0.9999856,0.0,-0.03635776,0.0,-0.3230654,0.0,-0.9041997,0.0
1.0,0.99588084,-0.9988835,0.0,-0.9999998,0.0,-0.99997175,0.0,0.75298625,0.0,0.99782515,0.0,0.9999843,0.0,0.04462737,0.0,-0.30949482,0.0,-0.9210989,0.0
1.0,0.99871016,-0.99909973,0.0,-0.9999999,0.0,-0.9999824,0.0,0.70090336,0.0,0.9988002,0.0,0.9999828,0.0,0.12020668,0.0,-0.2916689,0.0,-0.93497705,0.0
1.0,0.9999417,-0.9992778,0.0,-0.99999994,0.0,-0.99998903,0.0,0.6366335,0.0,0.99933934,0.0,0.99998075,0.0,0.18979149,0.0,-0.26991457,0.0,-0.94630384,0.0
1.0,0.9995736,-0.9994237,0.0,-1.0,0.0,-0.9999931,0.0,0.5570578,0.0,0.9996373,0.0,0.999978,0.0,0.2531258,0.0,-0.2445781,0.0,-0.9555062,0.0
1.0,0.9976064,-0.9995427,0.0,-1.0,0.0,-0.99999565,0.0,0.45846528,0.0,0.9998018,0.0,0.99997425,0.0,0.310191,0.0,-0.21602508,0.0,-0.9629599,0.0
1.0,0.99404323,-0.9996393,0.0,-1.0,0.0,-0.99999726,0.0,0.3368712,0.0,0.9998924,0.0,0.9999688,0.0,0.3611244,0.0,-0.1846409,0.0,-0.9689869,0.0
1.0,0.98888975,-0.99971724,0.0,-1.0,0.0,-0.9999983,0.0,0.18898213,0.0,0.9999421,0.0,0.99996084,0.0,0.40616274,0.0,-0.15082943,0.0,-0.97385794,0.0
1.0,0.9821543,-0.99977976,0.0,-1.0,0.0,-0.9999989,0.0,0.014279483,0.0,0.99996924,0.0,0.99994856,0.0,0.44561905,0.0,-0.11500898,0.0,-0.9777965,0.0
1.0,0.9738476,-0.9998296,0.0,-1.0,0.0,-0.9999993,0.0,-0.1816992,0.0,0.99998385,0.0,0.9999289,0.0,0.4798961,0.0,-0.07760286,0.0,-0.98098534,0.0
1.0,0.963983,-0.999869,0.0,-1.0,0.0,-0.9999996,0.0,-0.3845104,0.0,0.99999166,0.0,0.9998964,0.0,0.50952226,0.0,-0.03902481,0.0,-0.98357224,0.0
1.0,0.9525762,-0.99990004,0.0,-1.0,0.0,-0.9999997,0.0,-0.57249534,0.0,0.9999957,0.0,0.99984175,0.0,0.5351661,0.0,3.383644E-4,0.0,-0.98567605,0.0
1.0,0.93964547,-0.9999242,0.0,-1.0,0.0,-0.9999998,0.0,-0.7255765,0.0,0.99999785,0.0,0.9997488,0.0,0.55757785,0.0,0.040140506,0.0,-0.98739153,0.0
1.0,0.92521155,-0.9999429,0.0,-1.0,0.0,-0.9999999,0.0,-0.835175,0.0,0.9999989,0.0,0.9995907,0.0,0.5774704,0.0,0.080080874,0.0,-0.9887943,0.0
1.0,0.9092974,-0.9999573,0.0,-1.0,0.0,-0.99999994,0.0,-0.9056156,0.0,0.99999946,0.0,0.9993225,0.0,0.5954201,0.0,0.11990069,0.0,-0.98994416,0.0
1.0,0.8919287,-0.9999683,0.0,-1.0,0.0,-0.99999994,0.0,-0.94752544,0.0,0.9999997,0.0,0.99886966,0.0,0.61184186,0.0,0.1593766,0.0,-0.9908884,0.0
1.0,0.873133,-0.9999766,0.0,-1.0,0.0,-0.99999994,0.0,-0.97128516,0.0,0.9999999,0.0,0.9981085,0.0,0.6270194,0.0,0.19831498,0.0,-0.9916643,0.0
1.0,0.85294056,-0.99998283,0.0,-1.0,0.0,-1.0,0.0,-0.98439723,0.0,0.99999994,0.0,0.9968349,0.0,0.6411497,0.0,0.23654811,0.0,-0.9923011,0.0
1.0,0.8313835,-0.9999875,0.0,-1.0,0.0,-1.0,0.0,-0.9915377,0.0,0.99999994,0.0,0.99471295,0.0,0.6543784,0.0,0.27393195,0.0,-0.9928216,0.0
1.0,0.80849636,-0.99999094,0.0,-1.0,0.0,-1.0,0.0,-0.99540555,0.0,1.0,0.0,0.9911937,0.0,0.66682553,0.0,0.31034473,0.0,-0.99324316,0.0
1.0,0.78431594,-0.99999344,0.0,-1.0,0.0,-1.0,0.0,-0.99749905,0.0,1.0,0.0,0.98538685,0.0,0.6786022,0.0,0.34568548,0.0,-0.9935787,0.0
1.0,0.75888073,-0.9999953,0.0,-1.0,0.0,-1.0,0.0,-0.99863386,0.0,1.0,0.0,0.9758639,0.0,0.6898248,0.0,0.379873,0.0,-0.99383646,0.0
1.0,0.7322315,-0.99999666,0.0,-1.0,0.0,-1.0,0.0,-0.9992509,0.0,1.0,0.0,0.96036845,0.0,0.7006287,0.0,0.4128441,0.0,-0.9940203,0.0
1.0,0.70441085,-0.9999976,0.0,-1.0,0.0,-1.0,0.0,-0.9995875,0.0,1.0,0.0,0.9354206,0.0,0.7111839,0.0,0.44455186,0.0,-0.99412847,0.0
1.0,0.67546326,-0.99999833,0.0,-1.0,0.0,-1.0,0.0,-0.9997719,0.0,1.0,0.0,0.89585143,0.0,0.7217131,0.0,0.47496387,0.0,-0.9941519,0.0
1.0,0.645435,-0.9999988,0.0,-1.0,0.0,-1.0,0.0,-0.99987334,0.0,1.0,0.0,0.83444065,0.0,0.7325084,0.0,0.5040602,0.0,-0.99407077,0.0
1.0,0.6143742,-0.99999917,0.0,-1.0,0.0,-1.0,0.0,-0.99992937,0.0,1.0,0.0,0.7421091,0.0,0.74393684,0.0,0.5318324,0.0,-0.99384964,0.0
1.0,0.58233064,-0.9999994,0.0,-1.0,0.0,-1.0,0.0,-0.9999604,0.0,1.0,0.0,0.6095082,0.0,0.75641245,0.0,0.55828387,0.0,-0.9934289,0.0
1.0,0.5493555,-0.9999996,0.0,-1.0,0.0,-1.0,0.0,-0.99997777,0.0,1.0,0.0,0.43091512,0.0,0.77031016,0.0,0.583433,0.0,-0.99271315,0.0
1.0,0.51550144,-0.9999997,0.0,-1.0,0.0,-1.0,0.0,-0.9999874,0.0,1.0,0.0,0.21005325,0.0,0.7858151,0.0,0.6073182,0.0,-0.9915548,0.0
1.0,0.48082274,-0.9999998,0.0,-1.0,0.0,-1.0,0.0,-0.99999285,0.0,1.0,0.0,-0.035749663,0.0,0.80276966,0.0,0.630002,0.0,-0.98973244,0.0
1.0,0.4453748,-0.9999999,0.0,-1.0,0.0,-1.0,0.0,-0.99999595,0.0,1.0,0.0,-0.2786894,0.0,0.82063735,0.0,0.6515667,0.0,-0.98692197,0.0
1.0,0.40921414,-0.9999999,0.0,-1.0,0.0,-1.0,0.0,-0.9999977,0.0,1.0,0.0,-0.49163508,0.0,0.83865404,0.0,0.6720991,0.0,-0.98265684,0.0
1.0,0.37239906,-0.99999994,0.0,-1.0,0.0,-1.0,0.0,-0.9999987,0.0,1.0,0.0,-0.6591115,0.0,0.8560742,0.0,0.691673,0.0,-0.97627,0.0
1.0,0.3349882,-0.99999994,0.0,-1.0,0.0,-1.0,0.0,-0.9999992,0.0,1.0,0.0,-0.7797624,0.0,0.872353,0.0,0.71033794,0.0,-0.9668127,0.0
1.0,0.29704145,-0.99999994,0.0,-1.0,0.0,-1.0,0.0,-0.9999996,0.0,1.0,0.0,-0.8612573,0.0,0.8871932,0.0,0.7281208,0.0,-0.95294577,0.0
1.0,0.25861946,-1.0,0.0,-1.0,0.0,-1.0,0.0,-0.99999976,0.0,1.0,0.0,-0.91395676,0.0,0.90049994,0.0,0.74503386,0.0,-0.93281084,0.0
1.0,0.21978377,-1.0,0.0,-1.0,0.0,-1.0,0.0,-0.9999998,0.0,1.0,0.0,-0.94711,0.0,0.91230863,0.0,0.7610835,0.0,-0.90390086,0.0
1.0,0.18059623,-1.0,0.0,-1.0,0.0,-1.0,0.0,-0.99999994,0.0,1.0,0.0,-0.96762943,0.0,0.92272395,0.0,0.7762766,0.0,-0.8629821,0.0
