neur0,input0,neur1,input1,neur2,input2,neur3,input3,neur4,input4,neur5,input5,neur6,input6,neur7,input7,neur8,input8,neur9,input9
0.999903,-0.0,0.2787225,0.0,0.45767167,0.0,0.48677358,0.0,0.53231925,0.0,0.33122537,0.0,0.46129838,0.0,0.47975877,0.0,0.48466018,0.0,0.46466634,0.0
0.999974,-0.013366759,0.03239731,0.0,0.48509848,0.0,0.5291122,0.0,0.6436333,0.0,0.19979888,0.0,0.49087244,0.0,0.46954724,0.0,0.4991687,0.0,0.4585662,0.0
0.9999931,-0.026652409,-0.18548861,0.0,0.4829447,0.0,0.55781513,0.0,0.74163795,0.0,0.042614594,0.0,0.54537773,0.0,0.44664517,0.0,0.5119764,0.0,0.45043296,0.0
0.9999982,-0.03977647,-0.36108175,0.0,0.45574057,0.0,0.5750571,0.0,0.82001054,0.0,-0.1309889,0.0,0.61881196,0.0,0.4085919,0.0,0.5225004,0.0,0.43898666,0.0
0.9999995,-0.05265976,-0.49689755,0.0,0.4057435,0.0,0.58247006,0.0,0.8778757,0.0,-0.3064917,0.0,0.7008804,0.0,0.35387033,0.0,0.53011924,0.0,0.4236232,0.0
0.9999999,-0.06522503,-0.6009246,0.0,0.3334589,0.0,0.58079493,0.0,0.9181095,0.0,-0.46782416,0.0,0.77998215,0.0,0.28262672,0.0,0.5342286,0.0,0.40449417,0.0
1.0,-0.077397496,-0.68097544,0.0,0.23864931,0.0,0.56988704,0.0,0.94497395,0.0,-0.60282594,0.0,0.84722716,0.0,0.19707288,0.0,0.5343045,0.0,0.38231832,0.0
1.0,-0.089105524,-0.74315965,0.0,0.12156361,0.0,0.54877496,0.0,0.96248895,0.0,-0.70674145,0.0,0.8987793,0.0,0.10123237,0.0,0.52995193,0.0,0.3580182,0.0
1.0,-0.10028116,-0.7919352,0.0,-0.015681673,0.0,0.515708,0.0,0.97378117,0.0,-0.7815702,0.0,0.93527275,0.0,8.509308E-5,0.0,0.5209251,0.0,0.33238074,0.0
1.0,-0.11086064,-0.83051383,0.0,-0.16785014,0.0,0.46822888,0.0,0.9810418,0.0,-0.8328458,0.0,0.95965916,0.0,-0.101469375,0.0,0.50711936,0.0,0.3058718,0.0
1.0,-0.12078489,-0.86123544,0.0,-0.32612965,0.0,0.40335613,0.0,0.98571694,0.0,-0.86661416,0.0,0.9753195,0.0,-0.19939628,0.0,0.48854753,0.0,0.27860513,0.0
1.0,-0.13,-0.8858378,0.0,-0.47925436,0.0,0.31798124,0.0,0.98872733,0.0,-0.8878409,0.0,0.9851088,0.0,-0.29087356,0.0,0.46531528,0.0,0.25040227,0.0
1.0,-0.1384576,-0.90563625,0.0,-0.6162715,0.0,0.20958804,0.0,0.9906447,0.0,-0.89998674,0.0,0.99111533,0.0,-0.37426403,0.0,0.43760252,0.0,0.22088276,0.0
1.0,-0.14611524,-0.921642,0.0,-0.72966576,0.0,0.077387236,0.0,0.9918158,0.0,-0.905123,0.0,0.9947504,0.0,-0.4488786,0.0,0.40565345,0.0,0.18955119,0.0
1.0,-0.1529367,-0.93464124,0.0,-0.8169739,0.0,-0.07615826,0.0,0.99244356,0.0,-0.9041719,0.0,0.9969251,0.0,-0.5146805,0.0,0.36977348,0.0,0.15586945,0.0
1.0,-0.15889224,-0.94524956,0.0,-0.8801573,0.0,-0.24385549,0.0,0.99263984,0.0,-0.89710087,0.0,0.9982122,0.0,-0.57202035,0.0,0.33032998,0.0,0.11931451,0.0
1.0,-0.16395877,-0.9539517,0.0,-0.9236462,0.0,-0.4135384,0.0,0.992459,0.0,-0.88304,0.0,0.99896574,0.0,-0.62143534,0.0,0.287753,0.0,0.07942574,0.0
1.0,-0.16812001,-0.96112996,0.0,-0.95243263,0.0,-0.5704963,0.0,0.9919207,0.0,-0.8603419,0.0,0.9994024,0.0,-0.663512,0.0,0.2425342,0.0,0.035846397,0.0
1.0,-0.1713666,-0.96708655,0.0,-0.9709213,0.0,-0.70234305,0.0,0.9910239,0.0,-0.82660264,0.0,0.9996532,0.0,-0.6987992,0.0,0.19522217,0.0,-0.011638492,0.0
1.0,-0.17369609,-0.9720601,0.0,-0.9825176,0.0,-0.80328304,0.0,0.9897539,0.0,-0.77864766,0.0,0.99979657,0.0,-0.7277502,0.0,0.14641388,0.0,-0.06306782,0.0
1.0,-0.17511287,-0.9762389,0.0,-0.98965037,0.0,-0.87465405,0.0,0.98808455,0.0,-0.7125064,0.0,0.99987835,0.0,-0.750677,0.0,0.09674406,0.0,-0.11827626,0.0
1.0,-0.17562817,-0.9797714,0.0,-0.99396336,0.0,-0.9221281,0.0,0.9859765,0.0,-0.62347883,0.0,0.99992526,0.0,-0.76770276,0.0,0.04687384,0.0,-0.1768767,0.0
1.0,-0.17525978,-0.9827742,0.0,-0.9965303,0.0,-0.9523885,0.0,0.98337567,0.0,-0.5065272,0.0,0.9999523,0.0,-0.7787041,0.0,-0.0025190285,0.0,-0.23825882,0.0
1.0,-0.17403199,-0.9853389,0.0,-0.9980348,0.0,-0.9711543,0.0,0.98021054,0.0,-0.3573909,0.0,0.99996805,0.0,-0.78324264,0.0,-0.050747048,0.0,-0.30160806,0.0
1.0,-0.17197514,-0.9875375,0.0,-0.9989031,0.0,-0.982602,0.0,0.9763902,0.0,-0.17490159,0.0,0.9999773,0.0,-0.7805027,0.0,-0.09711791,0.0,-0.36594695,0.0
1.0,-0.16912544,-0.98942685,0.0,-0.9993966,0.0,-0.98952264,0.0,0.97180146,0.0,0.035474308,0.0,0.9999828,0.0,-0.76928437,0.0,-0.14094141,0.0,-0.43019575,0.0
1.0,-0.16552463,-0.9910521,0.0,-0.9996728,0.0,-0.9936884,0.0,0.96630514,0.0,0.2585566,0.0,0.99998593,0.0,-0.74813884,0.0,-0.18154487,0.0,-0.49324477,0.0
1.0,-0.16121943,-0.99245,0.0,-0.99982494,0.0,-0.9961924,0.0,0.95973104,0.0,0.47089985,0.0,0.9999877,0.0,-0.7157065,0.0,-0.21830076,0.0,-0.55402744,0.0
1.0,-0.15626118,-0.99365073,0.0,-0.99990755,0.0,-0.9976981,0.0,0.9518717,0.0,0.6494618,0.0,0.9999886,0.0,-0.67117536,0.0,-0.25066066,0.0,-0.6115853,0.0
