fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13
-4.2303653,0.12283198,0.25983092,0.56638604,0.14333242,-0.14938064,0.70170534,0.34341398,-0.08835587,-0.64653504,0.9721562,0.5108524,-0.30416226,-0.45124346,-0.11641407
-2.947802,-0.43600234,-0.909432,0.050428048,-0.67942965,0.19721448,-0.45801002,0.5015094,-0.7948542,0.42939398,0.40450755,0.22294834,0.72273165,-0.13101566,-0.88195074
-2.136711,0.19951452,-0.37306473,0.3521538,0.22706234,-0.9060692,-0.8718745,-0.118221976,-0.22197908,-0.018755324,0.22166811,-0.24524185,-0.032077074,-0.83421713,0.075011656
-2.8841097,0.75820667,-0.26246905,0.7234382,0.6947813,0.022742724,0.009667285,-0.08668876,-0.18297112,0.028090239,0.18731156,0.21909861,0.18252462,-0.13048036,0.4247586
-1.9303287,-0.15035081,0.6121564,-0.016383767,-0.39778256,-0.4403132,-0.2932767,-0.6465439,-0.35264775,0.7813208,-0.9404218,0.5128613,-0.5547295,-0.8701573,-0.56239
-2.0163016,-0.13298884,-0.20152059,-0.3333048,0.020005519,-0.77391356,-0.12964728,0.49612644,0.76058125,-0.15425475,0.2893782,-0.016186692,-0.76974475,-0.4784069,-0.14718229
-8.1835985,-0.33263692,-0.58117425,0.2876036,0.41016692,-0.45799795,-0.8696741,0.037802458,-0.3278132,0.3940107,0.8221444,-0.4234208,0.79317784,0.7225584,0.28079575
-4.5042396,-0.944794,0.3962333,-0.24674557,-0.66058147,0.9182313,0.9429307,0.55951023,0.73766804,-0.10540181,0.20184089,0.6558183,-0.32154813,-0.47871777,0.05529523
-2.1774397,0.12799592,0.071513124,0.6701186,-0.31981328,-0.6504388,-0.10046695,-0.36388218,-0.2645277,0.046421528,-0.43125242,-0.3074895,-0.5715344,-0.33868036,-0.7779889
-3.0723646,0.34899735,0.0858331,-0.055141833,-0.118377596,-0.05184848,0.5355383,-0.3844334,-0.51004606,-0.32268736,0.6150885,0.5419956,0.6999414,-0.16435757,-0.6593112
-2.1521766,-0.1967262,-0.47909316,-0.23820221,-0.4536386,-0.38301218,0.16247064,0.8318055,-0.7332338,0.61564726,-0.115317084,-0.31860894,-0.28482708,-0.7684537,0.0029712962
-6.440523,-0.8263021,-0.30389497,-0.8853038,-0.33904478,0.028363172,0.33415306,-0.8358461,-0.15451051,-0.44001585,-0.85264623,-0.2198115,0.5318083,-0.06767433,0.6218808
-3.0694187,-0.44525975,-0.15981348,0.9921587,0.0035699937,0.46602428,-0.9117296,-0.20416416,-0.35687163,-0.76036084,-0.2298855,-0.03678818,0.3213415,0.5601555,-0.7798701
-2.7436566,-0.26669285,-0.32719165,0.048244108,-0.8323785,0.12575558,0.15393198,0.081900716,0.21762656,0.1567863,0.282217,-0.33122623,-0.18427287,0.37800545,0.6757045
-2.371365,0.018233895,0.52902675,-0.4945238,-0.09723057,0.9278402,0.76892185,0.025215745,-0.070444666,-0.18478025,-0.7177122,-0.27095947,-0.4584851,-0.7170248,0.13464999
-3.7489622,-0.49609113,0.13511972,-0.28563145,0.08217323,-0.06916796,-0.021409146,0.0048969765,0.0114744855,-0.6277768,0.48051593,-0.09808599,-0.1547329,0.03739664,0.098863326
-1.8810196,-0.08163188,-0.6647703,-0.2687508,0.10392885,-0.9675694,0.30908674,0.7106813,0.47688347,-0.024561275,0.5258136,0.7921194,-0.2943442,-0.72085077,0.04918313
-3.15946,-0.04811665,-0.028511584,0.23869455,0.6419937,-0.54102755,0.19680002,-0.7171739,0.028095376,0.4442842,-0.4945567,0.27764797,-0.16947117,-0.42779586,-0.08658767
-2.9236865,0.54379356,-0.44415233,-0.43779016,0.8925255,-0.17841813,0.080066346,-0.07331882,-0.32974452,-0.9394822,0.19875947,0.21045843,0.04559531,0.5032953,-0.32900965
-2.7207203,0.83627206,0.36289653,-0.17435525,0.0983612,0.4984452,-0.70448977,-0.28798664,-0.35027438,0.14919774,-0.25422218,0.30241752,0.058079522,-0.064250275,0.40895864
-5.445707,-0.76515454,-0.25425798,-0.18376924,0.25943637,-0.941579,0.19276766,-0.632645,-0.01573944,-0.82641023,-0.33418742,-0.06751931,0.78998387,-0.49915603,0.35732734
-2.2967215,0.21767807,0.20524587,0.32904366,0.40859443,-0.555696,-0.07649684,0.3626667,0.5470511,0.29954356,0.29455748,0.24101537,0.031351976,-0.72734994,0.8086226
-7.0070105,-0.45759377,0.2755323,0.5333529,0.7668951,-0.27378207,0.31566322,-0.49669632,-0.4674273,0.6794478,-0.2258774,0.6016077,0.71640605,-0.13070354,0.13760702
-3.5241928,0.525891,-0.4607389,-0.04037906,0.8768664,-0.30597013,-0.15801714,0.28144723,0.6872447,0.7271325,0.17186919,-0.23418754,0.22782505,0.8500972,-0.3696312
-2.787878,-0.43076667,0.18643223,-0.3917983,-0.09415526,-0.3472784,0.00823599,-0.13670164,0.7550188,-0.16352479,-0.22236133,0.47796333,-0.65002716,-0.33448067,-0.12962393
-2.9974222,-0.4482087,0.27916834,-0.30983153,-0.4527065,0.27470016,0.34429482,-0.62395424,-0.22445917,-0.46673012,0.14468205,-0.14101076,-0.17287071,0.8564091,-0.0068790196
-2.1894279,-0.6725224,0.46669665,0.12681931,-0.54783815,-0.21719429,-0.02397496,0.2166926,-0.22604637,-0.20727009,0.53731304,-0.033199634,-0.56882757,-0.99544036,-0.5048021
-1.8488367,-0.77285075,-0.009259671,0.120697856,-0.24183476,-0.37797654,-0.15665397,0.30527997,-2.4477288E-4,-0.12643288,0.800401,0.98503464,-0.61413485,-0.9753187,0.07932399
-2.2583578,-0.04136153,0.79404944,0.74846095,-0.71629083,-0.8389546,-0.1352082,-0.010943224,0.15620463,0.76344687,-0.74019617,0.32151607,-0.6659795,-0.47186518,0.13121341
-3.8155646,-0.2890852,0.9531938,0.7137556,0.33963206,0.041564465,0.177322,0.16100979,0.7009931,0.16474277,-0.18094575,-0.2987365,0.6321066,-0.41213146,-0.7439699
-4.3557434,0.63178843,-0.5937731,-0.29175434,0.4087177,-0.36852106,-0.0762636,-0.43879464,0.7859532,-0.40213042,0.022480242,0.8562365,0.06733473,3.5474886E-4,-0.56955105
-2.6592083,0.97745943,-0.664599,-0.4990621,-0.18976326,-0.33453548,-0.38623545,0.49177206,-0.1677272,0.03848079,0.25913942,0.29450938,0.070888855,-0.23936394,-0.65024376
-2.2705264,-0.2175057,0.5270811,0.2343224,-0.031787157,-0.29908836,-0.30751193,0.44281808,-0.70748436,0.1281283,0.30735362,0.31611764,-0.14730631,-0.78260815,0.27960485
-1.7782769,-0.10313542,-0.5198345,-0.5543349,-0.8517507,-0.60552156,0.8258696,0.17729557,-0.36686665,0.09175843,0.83406115,0.6065024,-0.42586327,-0.8566776,-0.78872496
-2.8281002,0.40295428,0.371855,0.31224316,-0.43991387,-0.19844711,-0.80639774,-0.74714017,-0.29313493,-0.48338988,0.3782752,-0.88408124,0.014111028,-0.19199571,0.050315883
-3.4100065,-0.6400216,-0.57647896,0.3468427,-0.36603832,0.61909056,-0.37062827,0.12128732,-0.20012705,0.2427183,0.3829566,0.27509657,-0.47608384,-0.2673006,-0.010674119
-2.2286913,0.09153171,0.57939905,0.6031689,0.53690183,-0.14931488,-0.32113025,0.027603984,-0.57100016,0.37323445,0.06049236,-0.36992353,-0.45106265,-0.72757334,0.4906944
-2.7681303,-0.76007,0.9289403,-0.49274123,0.28820986,0.01613777,-0.22163981,0.2321822,0.047951292,-0.05372405,0.6860643,-0.38982943,-0.12313712,0.49100286,-0.6485517
-2.9044492,-0.12830059,0.2429615,0.7483927,0.28135246,0.6368249,-0.822786,-0.40127712,0.006014408,0.1406765,-0.023497226,0.0048747063,0.5858443,-0.38521853,-0.05412678
-2.2499557,-0.7109704,0.23995985,0.4412436,-0.25116178,0.56225955,0.68423235,0.36026955,0.35850462,0.30096,-0.9336218,0.7845114,-0.40873754,-0.87970597,0.17895862
-2.7168305,-0.49159488,0.4523784,-0.54890984,0.1530467,0.5182696,0.052118104,0.17031027,0.100520894,0.80148476,-0.30140397,-0.055728763,0.18127795,-0.6428834,0.26516607
-3.8835573,0.52533233,-0.07285166,0.03755993,0.63576,0.88954985,0.31507665,-0.30374527,0.55359656,0.37723997,-0.9745898,0.385227,-0.93045586,0.19794467,0.27498725
-1.927726,0.1595217,-0.53632975,0.5031026,-0.44149867,-0.62795806,0.0034778118,-0.39392275,9.93967E-4,-0.6800244,0.86680925,0.81011724,-0.21026434,-0.9214505,0.43560454
-2.6614742,0.7288195,-0.014716272,0.77618104,-0.3448914,-0.03685782,0.7874838,0.911618,-0.16752914,0.059801515,-0.44541842,0.6208058,0.11396404,-0.25035143,0.65819836
-4.8544188,-0.1036489,-0.41064578,0.17033644,-0.17215918,0.60433733,0.072966635,-0.8753233,-0.41096294,0.6243234,0.13060668,0.53311837,-0.68310225,0.6792426,-0.031232422
-2.8885458,-0.08110237,0.18500456,-0.009081241,-0.02163641,0.7873729,0.7271245,-0.6727218,-0.052058697,-0.5911169,0.017925685,-0.14712965,0.04366935,0.38169762,-0.6489116
-2.7677004,0.75478745,0.073672935,0.4551386,0.025804497,-0.5650964,0.41343516,-0.5735212,0.4747549,0.4229332,0.88434345,-0.38802612,-0.2597361,0.1247234,-0.063381314
-2.915876,0.8949912,-0.33949158,-0.71685743,-0.22212264,-0.10130417,0.27857366,-0.32643414,0.56216514,-0.88985074,0.5570072,-0.17888875,0.008568158,0.25310874,0.21599388
-1.9173787,-0.046722893,-0.16238372,0.22039111,0.98460656,-0.36935332,-0.26047376,0.28690577,0.2962444,0.84393257,-0.09067498,0.775968,-0.43823004,-0.93684673,-0.32311252
-2.3545442,-0.7015955,-0.29365045,0.37024805,-0.41632167,-0.39144164,-0.15779817,-0.3629814,0.16473106,-0.2984917,0.36212155,0.20318113,-0.09832978,-0.6687812,-0.6336368
-1.9958582,-0.61448306,-0.7297405,-0.41700882,-0.053709507,-0.59103143,-0.16677189,0.41246724,-0.0676958,-0.3200296,0.7522972,0.76836044,-0.41417083,-0.7078639,0.03249594
-2.4813454,0.08648419,-0.9779184,0.77065295,-0.14892226,-0.28321883,-0.07707731,0.30621755,0.3538767,0.59962034,-0.6057509,0.22582424,0.44455767,-0.7933379,0.027760262
-2.9246645,-0.10741009,0.625287,0.76926285,0.2666809,-0.013830208,0.4486912,-0.09786718,-0.5429132,-0.09536917,-0.81158394,0.14188668,0.8846178,-0.47689044,-0.9510882
-2.7931204,-0.13702735,-0.38509062,0.7310144,0.5130209,-0.4646911,0.80221885,-0.37086096,-0.82655764,-0.026581053,0.0028214455,0.43675742,0.01236946,-0.05056509,-0.9989896
-2.7734191,0.3937058,-0.6544906,-0.95578474,-0.4590154,0.019554736,-0.89800596,-0.1048043,0.9445559,-0.4448065,-0.040560607,-0.66767955,0.90607667,-0.019799232,-0.232821
-4.060957,-0.5858716,0.33700866,0.52202547,0.06923219,-0.75832826,-0.56477225,-0.6887327,0.77252924,-0.28097653,0.8981811,0.3801753,0.23007648,0.9852355,-0.11158992
-2.6615644,0.18118228,-0.7691695,-0.37858,-0.9244007,0.6963357,-0.4167831,-0.1666248,-0.18550181,0.34319097,0.86230016,0.007574674,-0.09173321,-0.47412032,0.85740894
-2.8471906,0.4033608,0.7127943,-0.6688102,0.2293715,0.44845828,-0.34487048,-0.57404923,0.2784786,-0.2743354,-0.93747157,-0.95616865,-0.92550373,0.9160854,-0.2224403
-1.8278755,-0.33858934,0.09936077,-0.85118556,-0.41195482,-0.71374506,0.27811265,0.55713844,0.7272245,0.0437998,0.0102213435,0.8080314,-0.5186071,-0.77229345,-0.35657784
-6.081682,0.0021926663,0.3264713,-0.033264533,0.43142793,-0.7279765,0.44315478,-0.3749879,-0.65238905,-0.8623701,0.8027429,-0.19780326,-0.9255646,0.4941057,0.16057341
