fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13
-0.37860534,-0.87610435,-0.8992062,-0.49831793,0.2332561,0.5881627,-0.02486825,-0.31017372,-0.13784268,0.21326259,-0.25104102,0.37181893,0.9668857,0.03523528,-0.300416
-1.7039635,-0.88222504,0.16968504,-0.23571955,-0.54269546,-0.9527488,-0.9715856,-0.1546908,-0.35770404,0.035452515,0.32039392,-0.81887704,-0.84013397,0.732187,0.74930346
0.41722515,-0.4450178,-0.2694012,-0.17772713,-0.33323953,0.09884869,-0.4522103,-0.025295181,0.26864535,-0.20301902,-0.54502195,-0.91995364,-0.1164036,-0.49809015,0.018149257
-0.1896212,0.82639766,-0.2117617,-0.30021957,0.20787396,0.23667157,-0.539258,-0.27113226,-0.6807642,0.9856568,0.0040217224,-0.20687324,0.075033784,0.23278512,0.0032083988
-0.28795734,-0.12067213,0.048639525,-0.50702345,0.74745864,-0.55603176,0.39700618,0.346214,0.27939945,-0.47397006,-0.68024755,0.82352453,-0.32299697,0.77501273,-0.4596306
0.18127966,0.61673385,-0.06851828,0.6384599,-0.07208759,-0.5451221,0.33584338,0.2611739,0.37179133,-0.32074147,-0.7603057,-0.05260867,-0.19678581,-0.32397005,0.23724784
0.45213836,-0.077330045,-0.48740768,-0.20020247,0.7868267,0.10530604,0.2192522,-0.6851894,0.8198049,-0.16393323,0.517865,0.4656841,0.13325825,-0.48392248,0.53721625
0.36545885,-0.030068683,0.7598328,-0.54313624,0.18872742,0.45541263,0.019922229,-0.475673,-0.6801463,-0.52706945,0.2578586,-0.12536389,-0.09607485,-0.11157209,-0.03131136
-1.6212887,-0.68912846,0.47202757,-0.50348336,-0.10795543,-0.74912804,0.48381907,0.06420545,0.4529479,0.82350963,0.7834688,0.38083526,-0.8953944,-0.35085982,0.5431719
-0.20891073,-0.74209875,-0.76618457,0.5360987,0.1540088,0.30144528,0.59851366,-0.27127427,0.68255603,-0.069446295,0.35095125,0.08404684,0.54705626,-0.034783427,-0.5536573
0.7784538,0.12855518,0.47730392,0.32100254,0.0803142,-0.13089766,0.5158544,0.49036655,0.1527051,0.26105708,-0.39835364,-0.3059701,0.03990805,-0.18023135,0.07180314
0.8530507,-0.2966986,0.5594632,-0.38113624,-0.3199047,-0.71318966,-0.20020366,-0.86553,-0.631041,0.17261344,0.003944661,-0.41774926,-0.033496905,-0.116096735,0.06003889
0.42844027,-0.2300587,0.012077634,-0.17257856,-0.21559523,-0.25375208,0.11921376,0.9743303,0.043870807,-0.59251577,0.1836975,0.13317247,0.04667604,-0.5684777,0.04598382
0.31515005,-0.8031156,-0.023526635,-0.30798218,0.719826,-0.28731292,0.1815217,-0.27404922,-0.2087153,-0.18145403,-0.3986362,0.014739871,0.010463608,-0.517142,0.85341704
0.3469125,-0.21383293,0.14680395,0.78319395,0.9385234,0.08471046,-0.17734988,-0.06398944,-0.6298397,-0.9654091,-0.50212437,-0.26656437,0.2432835,-0.022995353,-0.3680136
0.4435207,0.60698205,-0.1640785,0.12845564,-0.28133425,-0.24678302,0.301163,-0.39654905,0.7726143,0.06777308,-0.6439291,-0.9369827,0.20829459,-0.27598643,-0.8514489
