fitness,g0,g1
0.7704118,0.35702157,-0.68626165
0.77038103,-0.28506327,-0.9005139
0.77055895,0.86267114,0.3837564
0.77063936,0.9679408,-0.14366746
0.77036446,0.0934875,-0.3955257
0.770356,0.0891006,-0.867538
0.7704403,-0.49015558,0.5260432
0.7704683,0.5920136,-0.40123022
0.7704635,0.6947422,-0.77286315
0.77045214,0.6449871,-0.8153622
0.77034694,0.01172471,-0.45404673
0.7704349,0.28502965,-0.057588696
0.7704388,0.5934763,-0.77663755
0.770511,-0.82945657,0.742761
0.7705297,-0.84210205,0.5496408
0.7704133,0.21500087,-0.07282317
0.77044,-0.5966344,-0.94791436
0.77039075,0.15552223,-0.1513915
0.77053154,-0.6196903,-0.23615408
0.7703627,-0.0946058,-0.5394671
0.7705035,0.51994586,-0.028004289
0.77047056,-0.71390986,-0.7908529
0.7704864,0.5364071,-0.3332672
0.7703498,-0.016729832,-0.30793464
0.7705499,0.95510364,-0.98784316
0.7703631,0.08898723,0.6407894
0.77037954,0.1693399,0.63079154
0.7703624,0.09527683,-0.69610524
0.77039164,-0.24099422,0.66287875
0.77045375,-0.50927365,0.6343703
0.7704364,-0.584152,0.82581687
0.7705015,0.723896,-0.58984995
0.7704066,-0.33908796,-0.69873834
0.7703832,0.28493643,-0.82031345
0.77050227,-0.5160974,-0.060506105
0.77054304,0.94689965,-0.94161963
0.7703962,-0.15729511,0.079586744
0.7704454,0.531657,-0.55888975
0.77063817,-0.99564934,-0.35449243
0.7705957,0.8171326,-0.038744688
0.77045065,-0.52224183,-0.40127075
0.7704078,-0.43934512,-0.7956772
0.77052736,-0.57275605,-0.2824614
0.77049416,0.67133963,-0.49453497
0.77050066,0.72334456,-0.6944028
0.7703722,0.1748538,0.96273494
0.77046496,0.5564815,0.6289902
0.770356,0.073367596,0.9523791
0.77036124,0.1162982,0.92958665
0.7703867,-0.14830542,0.2935722
0.77057415,-0.913116,-0.38651383
0.7704224,-0.37996912,0.44654357
0.7703613,0.1269803,-0.7617432
0.7703684,0.06538713,-0.030459642
0.77051353,-0.8643993,-0.94543827
0.7705763,0.9423069,-0.41301537
0.7705289,-0.71760046,0.3707124
0.77043885,-0.50897694,0.71283865
0.7705542,0.9733473,-0.8672712
0.77035433,-0.030846477,0.21482694
0.7704338,-0.44900918,0.51609695
0.7705737,0.8355938,0.24320161
0.7705723,0.90766215,0.6361946
0.7706911,-0.9713049,0.26992774
0.7704438,0.333207,-0.14451349
0.77039534,-0.25193775,-0.6114937
0.77052647,-0.7838646,-0.66635466
0.77047753,-0.6218672,-0.6711484
0.7704136,-0.36338902,0.683409
0.77036107,-0.08854246,0.57193446
0.7704347,-0.44278467,0.25313234
0.7703595,0.10957897,-0.7649312
0.77057153,-0.9867784,-0.730984
0.7704139,-0.44790304,-0.7449666
0.77035207,0.046351314,0.9573802
0.77048314,-0.525975,0.3151989
0.7704876,0.7345815,-0.7327087
0.7705484,-0.9445946,0.8366642
0.77050585,0.5319052,-0.083436966
0.7705667,0.7567326,0.13732445
0.77046645,0.62186503,0.5597894
0.7703851,0.12838197,-0.13495123
0.7704351,-0.58093274,0.83312845
0.77047557,-0.5957695,0.63870776
0.77050304,-0.8135481,0.80228853
0.7704623,0.6805856,0.80688715
0.770521,0.80357087,0.7076348
0.77047783,0.6614435,0.7115959
0.77034914,-0.018014073,0.4279219
0.7705702,0.7404237,-0.08267403
0.7704826,0.62718165,0.65381753
0.7703707,0.20357811,0.9003626
0.77047753,-0.70316935,0.9967731
0.77052116,-0.7235298,0.37734294
0.77050287,-0.81360924,0.80170476
0.77058554,-0.954895,0.6628859
0.7703794,-0.27352583,-0.88940406
0.77037513,-0.094034314,0.13282144
0.770568,0.7342602,-0.23739195
0.7705304,-0.6647775,-0.35381436
