fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11
-0.77517396,-0.7189336,-0.27937964,-0.6314836,0.42004836,0.48120058,0.37972736,0.56385964,-0.8905102,0.7373255,0.107519165,-0.0065685404,0.5820379
-0.5587145,-0.95887136,-0.7858225,-0.14799726,0.15892476,0.006616831,0.9595143,-0.6387535,0.28313848,0.60537875,-0.5349149,0.3490328,0.6159359
-1.1195138,-0.60499644,-0.76337105,0.21394327,0.23994723,-0.67381245,0.9440575,-0.33403164,0.33835548,-0.09362173,0.1753174,-0.15598679,0.7506815
-1.219592,-0.78920627,0.16496629,-0.10927277,0.52556646,-0.53616977,0.092840455,-0.23325346,-0.04214263,0.38518608,0.077220455,0.9808869,0.8568984
-11.659386,-0.60096765,0.13217287,-0.7660935,-0.13208555,-0.95631844,0.30092388,0.58073634,0.3778122,0.07058645,0.24670082,-0.15404272,-0.07898903
-1.3602926,-0.07501912,-0.8976101,0.08869362,0.79611385,0.09046031,0.33319026,-0.34860238,-0.31992474,0.2841543,-0.14954282,-0.49304986,0.06317771
-0.19137007,0.35434332,-0.52647424,-0.3505192,-0.7613067,0.25353152,0.8036329,-0.13361456,-0.15284461,0.21260075,0.098878995,0.23198582,-0.22889857
-3.1093771,0.38369322,0.56810176,0.015776066,0.022411136,-0.17132066,0.006489134,-0.7661265,0.50803715,-0.5944053,0.21308652,0.5725195,0.5925359
-12.607449,0.6054893,-0.9569267,0.22077948,-0.79128104,-0.8478964,0.19649749,-0.27741522,-0.13827202,-0.3879767,-0.1411159,0.25824666,0.08150681
-1.7546666,0.16895501,0.056969814,0.09206262,0.07784091,-0.17607342,0.7877224,-0.29698277,-0.2600472,-0.42954177,0.6693112,0.2602258,-0.25324133
-1.711794,0.5097299,0.0762099,0.6261569,0.8016449,0.3950092,-0.5910976,0.6635143,-0.30789974,0.3252864,0.8564967,0.30885774,-0.34289762
-1.0368404,-0.018896231,0.23639539,0.19129653,0.34195486,-0.22166567,0.0345381,-0.3210361,-0.6180865,-0.081973195,-0.8073309,0.041330468,-0.1300421
-2.1121821,-0.87510204,0.055952046,0.6237905,-0.08267069,-0.26305676,-0.9094336,-0.11256409,-0.52726305,0.4827254,-0.7582297,-4.7175473E-4,0.25149918
-1.2387348,0.82703716,0.47704902,-0.54430366,0.32943177,-0.29829702,0.065684184,0.59129256,-0.87750196,0.53324,-0.26568532,-0.18604803,-0.2583456
-1.9481862,0.011859547,0.107752234,0.92170084,-0.043303892,0.73317564,0.34906504,-0.4914763,-0.7834033,-0.58616555,-0.019933494,0.68846583,-0.35268855
-0.4117197,0.21903308,-0.26228473,0.08328501,-0.3169306,-0.52360535,0.6506892,0.6463207,-0.6500769,0.67432743,0.48865655,0.121577315,-0.2134724
-1.2650673,0.94441694,0.07951867,-0.5552312,-0.12918688,0.7812603,0.3617593,-0.019252658,0.34598643,0.59390056,0.40716878,0.1831008,-0.22302857
-0.7595025,-0.75357,0.008109945,0.26997197,0.17517434,-0.10442312,0.46064666,0.4610465,-0.34383044,0.27007014,-0.5772017,0.45279095,-0.5276268
-6.4467883,0.33291316,-0.43745703,0.3055258,0.3005399,-0.13136388,-0.40006775,-0.2843149,0.039281845,-0.008705258,0.32876113,-0.26664403,-0.2511863
-0.6365034,0.44550455,0.45698306,0.65510523,0.018181203,0.35000223,0.59255946,-0.31308374,-0.5138326,0.7915082,-0.0673313,-0.16073002,0.12646507
-2.6970499,0.21905799,-0.62761545,-0.19456123,0.726563,0.5612979,-0.86450166,-0.829414,-0.9616856,0.22085893,-0.69258344,-0.17092502,0.1773832
-1.3632989,0.11538795,-3.2868254E-4,-0.08271086,0.34531277,0.015584913,0.4544072,0.11429703,0.13847041,-0.39583105,0.15606831,0.5882091,-0.061035752
-1.9473143,0.52138346,0.051226396,-0.2647997,-0.9232906,-0.40594625,-0.4998766,-0.47615322,0.10223966,0.121282004,-0.25950903,0.68468213,0.35931468
