Generation,Max fitness,Min fitness,Avg fitness,Variance
1,0.46506792,0.46444324,0.4647874,1.7809297E-6
2,0.46501273,0.24572542,0.2721502,0.5058965
3,0.46493354,0.24584444,0.2966479,0.058359742
4,0.33006907,0.24596316,0.32500365,0.014638462
5,0.42762348,0.30098993,0.4121297,0.13072966
6,0.42726243,0.2525169,0.2731177,0.2990116
7,0.42646268,0.2525169,0.2856009,0.033564974
8,0.30108204,0.25261998,0.29840773,0.005618302
9,0.3006395,0.28714588,0.2896068,0.001963537
10,0.34562597,0.28754,0.33921418,0.028104775
