fitness,g0,g1
0.6471143,0.47150218,-0.40257728
0.64699197,0.5662122,0.11296582
0.64668584,-0.74754226,-0.8234564
0.64667535,0.82844746,0.27048862
0.6472508,0.32138836,-0.48894072
0.6468919,-0.5827106,0.80158186
0.64712995,0.44468892,-0.3599769
0.646919,0.6366464,0.007328987
0.6467846,-0.65218973,0.8364376
0.6470771,0.44616878,0.6313348
0.6469908,-0.5785856,-0.3211093
0.64669967,0.86181843,0.45005107
0.6471653,-0.41477394,0.38454163
0.6469187,-0.6517056,0.5042541
0.6471976,-0.34094,-0.62047935
0.64756924,6.6256523E-4,0.88710403
0.64736915,0.20881593,0.40667224
0.6468655,-0.7058948,0.5525689
0.64677477,0.7013267,-0.66463006
0.64755523,-0.012296677,0.6679441
0.6464596,-0.97790396,0.16323352
0.6473932,-0.17899334,0.008942723
0.64725345,-0.28319156,0.6327635
0.6474165,-0.15610707,0.35281873
0.646576,0.90140533,-0.11993611
0.64686537,0.70658803,0.3913536
0.64735585,0.17182863,0.8305912
0.6469202,-0.64037025,0.577922
0.64656276,-0.7702689,-0.8999876
0.64718586,-0.38569915,-0.515185
0.6468872,0.5969528,0.7729244
0.64663476,0.8653393,0.032410383
0.64703524,-0.43261218,-0.8476311
0.6471563,0.3834716,-0.6142255
0.6475406,0.025147557,-0.65609205
0.6472183,-0.296548,0.79394174
0.6471136,0.43749928,0.23362124
0.6472256,0.34564424,-0.49774265
0.64753413,-0.037407875,-0.42856514
0.64704645,-0.51920366,0.29445946
0.64696044,-0.4334414,-0.9698746
0.64650637,-0.9811809,-0.33209932
0.64713454,-0.43631923,-0.31256282
0.64688003,0.66493297,0.19119167
0.6467642,-0.58935475,0.93878007
0.64665693,-0.6560383,-0.9661032
0.64732856,0.19818008,0.8118385
0.6462558,-0.9829494,0.9154053
0.64669657,0.8129107,0.15192914
0.64700687,0.3957758,-0.9915209
0.6469658,-0.5491382,-0.6316228
0.6473041,0.22573447,-0.76227045
0.64663565,-0.9052341,-0.5755787
0.64669204,-0.7750498,-0.7591176
0.6466247,-0.9216027,-0.457227
0.6475421,0.023583889,0.69549227
0.647377,-0.19677532,0.46289635
0.6472924,-0.28178453,0.008984089
0.6467157,-0.75112414,-0.7724954
0.64725,-0.32384717,-0.013051391
0.64694333,-0.54598093,-0.699347
0.64648414,-0.8386141,0.892156
0.6469065,0.67706966,0.44667017
0.64750737,0.06319487,0.06866944
0.64675343,0.7466818,-0.6271603
0.6470095,-0.5483233,0.58421683
0.64748317,-0.08735573,-0.044664502
0.64699364,0.50268674,-0.7164186
0.64691484,-0.5752164,-0.7430973
0.64719087,-0.38468754,-0.36443925
0.6464363,0.87681353,0.89052427
0.6473499,0.21926677,-0.5451473
0.6475423,-0.028292894,0.006670475
0.64647007,-0.9751495,0.037045598
0.64663064,-0.9179164,-0.5606116
0.6465349,0.99503076,0.53039587
0.64742136,0.14823008,-0.15663612
0.6474198,0.15157425,0.31833744
0.64662534,-0.9148729,-0.49829698
0.6471147,0.47025466,-0.45165944
0.64678323,0.6900617,0.6751394
0.6474735,0.09932208,0.39612627
0.6472177,0.3586099,0.36998022
0.6475212,0.036540747,0.878319
0.64720494,-0.29267502,0.84421194
0.6465667,0.9085642,0.15772784
0.64689404,0.63684595,0.2362684
0.6466088,0.88079524,-0.1915673
0.6474711,0.098590255,-0.16339219
0.6468139,0.6484736,0.80658054
0.64651465,-0.92586756,0.6589346
0.64660233,0.9348023,-0.5062685
0.6462273,0.96293557,0.9673797
0.64725524,-0.32099652,-0.34970415
0.64712924,0.40390015,-0.6220225
0.6475231,0.045167685,-0.5719305
0.6465962,-0.8630762,0.6506164
0.6466478,0.80715585,-0.67975044
0.64725846,0.32053733,-0.45995963
0.647341,0.22900677,0.28520048
