Generation,Max fitness,Min fitness,Avg fitness,Variance
1,0.4773041,0.4758967,0.4765879,8.321061E-6
2,0.4771747,0.29162174,0.32027757,0.33399543
3,0.32529533,0.29334247,0.3186463,0.010240816
4,0.32529533,0.2978312,0.3074425,0.0031116358
5,0.32375124,0.23194578,0.24424389,0.067818224
6,0.30602762,0.23291658,0.2778536,0.017088734
7,0.30602762,0.27886033,0.28147188,9.410876E-4
8,0.31467202,0.2808994,0.3086239,0.009637879
9,0.3477517,0.2808994,0.3348771,0.020718195
10,0.34735486,0.3092425,0.31709737,0.008528241
